scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
"TOTAL_TAGS=100,prefix_length=48",SGCT,system_efficiency,0.759828,0.027665,0.807154,0.007668,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,collision_slots,31.780000,4.803443,40.100000,1.331446,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,total_energy_uj,473.669350,25.735296,515.482762,7.133460,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,total_listening_energy_uj,459.348540,24.772339,499.516031,6.866542,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,total_transmission_energy_uj,14.320810,0.976597,16.036200,0.270699,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,total_bits,12429.140000,550.871999,13402.550000,152.693928,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,avg_tag_bits,70.249800,0.871135,71.849500,0.241466,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,avg_reader_bits,54.041600,4.676083,62.203500,1.296144,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,avg_total_bits,124.291400,5.508720,134.025500,1.526939,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,avg_query_efficiency,3.219948,0.503293,4.191304,0.139506,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,peak_stack_depth,15.200000,2.347382,18.550000,0.650661,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,progressive_probe_count,16.400000,2.398979,20.550000,0.664963,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_grouping_trigger_count,16.380000,2.406539,20.550000,0.667058,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,local_short_id_trigger_count,1.000000,0.000000,1.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_groups_pruned,386.700000,36.098081,449.250000,10.005877,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,sparse_signature_groups,115.380000,2.406539,119.550000,0.667058,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_marker_bits,132.620000,5.232902,142.000000,1.450486,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_marker_tag_bits,132.620000,5.232902,142.000000,1.450486,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_non_idle_marker_count,115.380000,2.406539,119.550000,0.667058,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_collision_groups,15.380000,2.406539,19.550000,0.667058,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,signature_singleton_groups,100.000000,0.000000,100.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,low_d_fallback_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,epc_verification_count,100.000000,0.000000,100.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=48",SGCT,avg_tag_responses,2.652800,0.104414,2.840000,0.028942,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),total_protocol_time_ms,157.327250,7.043566,167.173875,1.952377,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),throughput_tags_per_sec,636.851134,28.162215,680.151586,7.806168,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),system_efficiency,0.340566,0.020876,0.373279,0.005786,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),collision_slots,89.400000,4.746642,96.100000,1.315702,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),idle_slots,105.320000,16.500390,130.550000,4.573675,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),total_energy_uj,850.049200,44.745774,928.225650,12.402896,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),total_listening_energy_uj,825.071410,43.906516,901.460025,12.170265,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),total_transmission_energy_uj,24.977790,1.043991,26.460750,0.289379,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),total_bits,24510.060000,724.539190,25523.850000,200.832017,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),avg_tag_bits,160.282200,2.956517,164.174000,0.819505,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),avg_reader_bits,84.818400,4.584454,91.325500,1.270746,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),avg_total_bits,245.100600,7.245392,255.238500,2.008320,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),avg_query_efficiency,1.121629,0.058983,1.221181,0.016349,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),peak_stack_depth,11.340000,1.205599,13.000000,0.334175,50
"TOTAL_TAGS=100,prefix_length=64",DQTA(k_max=3),avg_tag_responses,2.926400,0.064103,3.010000,0.017769,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_protocol_time_ms,280.124375,15.028652,308.383562,4.165730,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,throughput_tags_per_sec,357.977384,18.930517,385.665875,5.247272,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,system_efficiency,0.241306,0.011818,0.258466,0.003276,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,collision_slots,206.700000,10.317906,226.100000,2.859978,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,idle_slots,108.700000,10.317906,128.100000,2.859978,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_energy_uj,1773.188948,88.987852,1905.823750,24.666174,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,energy_per_tag_uj,17.731890,0.889879,19.058238,0.246662,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_reader_tx_energy_uj,36.351960,2.132302,40.352300,0.591044,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_tag_tx_energy_uj,15.722950,0.070129,15.845925,0.019439,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_listening_energy_uj,1721.114037,87.046499,1850.009400,24.128058,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_transmission_energy_uj,52.074910,2.180378,56.197550,0.604370,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,total_bits,49621.880000,1165.663070,51823.500000,323.105319,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,avg_tag_bits,314.459000,1.402571,316.918500,0.388773,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,avg_reader_bits,181.759800,10.661508,201.761500,2.955219,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,avg_total_bits,496.218800,11.656631,518.235000,3.231053,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,avg_query_efficiency,0.484958,0.023866,0.519619,0.006615,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,peak_stack_depth,6.180000,0.522553,7.000000,0.144844,50
"TOTAL_TAGS=100,prefix_length=64",DRCT,avg_tag_responses,71.985000,0.227203,72.386500,0.062978,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,total_protocol_time_ms,273.627150,8.839637,290.773563,2.450222,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,throughput_tags_per_sec,365.827614,11.594680,381.841762,3.213881,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,system_efficiency,0.546693,0.018167,0.571774,0.005036,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,collision_slots,83.120000,6.209407,95.100000,1.721160,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,total_energy_uj,1423.388400,48.539967,1514.796375,13.454592,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,total_listening_energy_uj,1380.912530,47.356377,1469.897000,13.126518,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,total_transmission_energy_uj,42.475870,1.330578,45.039575,0.368817,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,total_bits,25121.660000,808.432866,26667.250000,224.086158,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,avg_tag_bits,51.783000,2.077105,55.260500,0.575744,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,avg_reader_bits,199.433600,6.189321,211.373000,1.715592,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,avg_total_bits,251.216600,8.084329,266.672500,2.240862,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,avg_query_efficiency,1.209425,0.087002,1.335349,0.024116,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,peak_stack_depth,27.360000,1.366658,29.550000,0.378818,50
"TOTAL_TAGS=100,prefix_length=64",EAQ_CBB,avg_tag_responses,3.800400,0.138711,4.031000,0.038449,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,total_protocol_time_ms,131.961000,7.317226,144.285500,2.028232,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,throughput_tags_per_sec,760.032966,41.181663,813.759230,11.414975,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,system_efficiency,0.603280,0.048292,0.671141,0.013386,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,collision_slots,50.600000,7.714286,63.100000,2.138291,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,idle_slots,16.240000,6.377768,28.550000,1.767827,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,total_energy_uj,671.728560,39.506535,739.993637,10.950653,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,total_listening_energy_uj,659.475040,39.295055,727.123438,10.892034,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,total_transmission_energy_uj,12.253520,0.279458,12.804200,0.077462,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,total_bits,15725.080000,139.580836,16002.100000,38.689834,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,avg_tag_bits,127.977600,0.056082,128.000000,0.015545,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,avg_reader_bits,29.273200,1.398066,32.021000,0.387524,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,avg_total_bits,157.250800,1.395808,160.021000,0.386898,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,avg_query_efficiency,2.020807,0.302253,2.439024,0.083780,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,peak_stack_depth,21.020000,1.301334,23.550000,0.360711,50
"TOTAL_TAGS=100,prefix_length=64",EMDT,avg_tag_responses,3.704000,0.160319,3.950000,0.044438,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,total_protocol_time_ms,269.392500,31.834004,316.212000,8.823936,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,throughput_tags_per_sec,376.322705,44.899525,464.697579,12.445513,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,system_efficiency,0.177760,0.030184,0.239780,0.008367,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,collision_slots,20.100000,10.947463,41.550000,3.034482,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,idle_slots,457.620000,93.251009,605.300000,25.847861,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,total_energy_uj,1242.294130,100.408532,1405.126600,27.831825,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,total_listening_energy_uj,1211.113650,97.348425,1367.359500,26.983607,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,total_transmission_energy_uj,31.180480,4.138444,37.252000,1.147118,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,total_bits,24231.440000,2090.452701,27348.800000,579.443926,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,avg_tag_bits,115.216000,1.751594,118.648000,0.485517,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,avg_reader_bits,127.098400,20.639554,157.784000,5.720993,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,avg_total_bits,242.314400,20.904527,273.488000,5.794439,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,avg_query_efficiency,6.435154,3.259601,12.857143,0.903515,50
"TOTAL_TAGS=100,prefix_length=64",HT_EEAC,avg_tag_responses,12.438600,3.198787,16.584500,0.886659,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,total_protocol_time_ms,283.579200,0.753049,284.081250,0.208734,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,throughput_tags_per_sec,352.637620,0.940723,354.217009,0.260755,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,system_efficiency,0.479021,0.001098,0.480769,0.000304,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,collision_slots,108.760000,0.476381,109.000000,0.132046,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,total_energy_uj,1498.554112,8.256833,1508.113700,2.288677,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,total_listening_energy_uj,1451.615342,8.185062,1461.074250,2.268783,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,total_transmission_energy_uj,46.938770,0.112343,47.093825,0.031140,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,total_bits,34017.460000,108.069367,34223.150000,29.955300,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,avg_tag_bits,140.641000,1.118943,142.353000,0.310155,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,avg_reader_bits,199.533600,0.586862,200.022000,0.162670,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,avg_total_bits,340.174600,1.080694,342.231500,0.299553,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,avg_query_efficiency,0.919473,0.004059,0.925926,0.001125,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,peak_stack_depth,9.880000,0.593846,11.000000,0.164606,50
"TOTAL_TAGS=100,prefix_length=64",LAPCT,avg_tag_responses,5.972000,0.044904,6.045500,0.012447,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),total_protocol_time_ms,109.232600,3.033916,114.367500,0.840959,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),throughput_tags_per_sec,916.167811,25.368902,956.304694,7.031901,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),system_efficiency,0.354846,0.009695,0.369755,0.002687,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),collision_slots,182.020000,7.770930,195.000000,2.153992,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),total_energy_uj,575.866345,16.134543,599.861075,4.472267,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),total_listening_energy_uj,561.184345,15.818020,584.663325,4.384531,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),total_transmission_energy_uj,14.682000,0.352971,15.304600,0.097839,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),total_bits,12925.200000,191.592254,13266.800000,53.106663,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),avg_tag_bits,74.456000,0.211467,74.815000,0.058616,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),avg_reader_bits,54.796000,1.714800,57.808000,0.475318,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),avg_total_bits,129.252000,1.915923,132.668000,0.531067,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),avg_query_efficiency,0.550360,0.023221,0.586687,0.006437,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),peak_stack_depth,10.760000,0.796933,12.000000,0.220899,50
"TOTAL_TAGS=100,prefix_length=64",NLHQT(n=2),avg_tag_responses,6.228000,0.105734,6.407500,0.029308,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,total_protocol_time_ms,86.915875,3.052382,93.488750,0.846077,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,throughput_tags_per_sec,1151.902237,39.671557,1195.886152,10.996395,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,system_efficiency,0.980705,0.017616,1.000000,0.004883,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,collision_slots,2.000000,1.851640,6.000000,0.513248,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,total_energy_uj,563.466198,2.493108,568.611200,0.691054,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,total_listening_energy_uj,556.580557,2.060626,560.759500,0.571176,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,total_transmission_energy_uj,6.885640,0.449900,7.852300,0.124706,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,total_bits,5941.880000,246.930763,6473.300000,68.445715,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,avg_tag_bits,33.320800,0.295240,33.859000,0.081836,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,avg_reader_bits,26.098000,2.176303,30.762000,0.603240,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,avg_total_bits,59.418800,2.469308,64.733000,0.684457,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,avg_query_efficiency,59.833333,31.211825,100.000000,8.651476,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,peak_stack_depth,1.000000,0.925820,3.000000,0.256624,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,progressive_probe_count,1.000000,0.925820,3.000000,0.256624,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_grouping_trigger_count,2.000000,0.925820,4.000000,0.256624,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,local_short_id_trigger_count,1.000000,0.000000,1.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_groups_pruned,4011.000000,13.887301,4041.000000,3.849364,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,sparse_signature_groups,101.000000,0.925820,103.000000,0.256624,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_marker_bits,102.000000,1.851640,106.000000,0.513248,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_marker_tag_bits,102.000000,1.851640,106.000000,0.513248,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_non_idle_marker_count,101.000000,0.925820,103.000000,0.256624,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_collision_groups,1.000000,0.925820,3.000000,0.256624,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,signature_singleton_groups,100.000000,0.000000,100.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,low_d_fallback_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,suffix_signature_trigger_count,1.000000,0.000000,1.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,max_signature_d,12.000000,0.000000,12.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,epc_verification_count,100.000000,0.000000,100.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=64",SGCT,avg_tag_responses,1.040000,0.037033,1.120000,0.010265,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),total_protocol_time_ms,158.940800,8.166053,172.976937,2.263514,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),throughput_tags_per_sec,630.785206,32.243484,679.398026,8.937438,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),system_efficiency,0.340209,0.019491,0.373359,0.005403,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),collision_slots,90.840000,5.327480,99.200000,1.476702,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),idle_slots,104.040000,14.352643,123.550000,3.978350,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),total_energy_uj,849.391490,54.338376,932.455375,15.061829,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),total_listening_energy_uj,824.988750,53.272156,906.202375,14.766288,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),total_transmission_energy_uj,24.402740,1.166155,26.218400,0.323242,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),total_bits,20741.680000,681.167109,21769.600000,188.809890,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),avg_tag_bits,113.870800,1.517767,116.399500,0.420703,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),avg_reader_bits,93.546000,5.517265,102.224000,1.529308,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),avg_total_bits,207.416800,6.811671,217.696000,1.888099,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),avg_query_efficiency,1.104530,0.064428,1.204819,0.017859,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),peak_stack_depth,11.100000,1.147313,13.000000,0.318019,50
"TOTAL_TAGS=100,prefix_length=72",DQTA(k_max=3),avg_tag_responses,2.939600,0.048988,3.021000,0.013579,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_protocol_time_ms,302.648825,14.314354,326.782062,3.967737,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,throughput_tags_per_sec,331.136596,15.566631,355.095284,4.314850,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,system_efficiency,0.230658,0.009849,0.245762,0.002730,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,collision_slots,216.160000,9.311744,231.650000,2.581084,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,idle_slots,118.160000,9.311744,133.650000,2.581084,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_energy_uj,1959.732708,76.279558,2080.046362,21.143615,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,energy_per_tag_uj,19.597327,0.762796,20.800464,0.211436,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_reader_tx_energy_uj,40.543760,2.057774,44.013300,0.570386,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_tag_tx_energy_uj,16.878270,0.041742,16.942675,0.011570,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_listening_energy_uj,1902.310677,74.515126,2019.299137,20.654539,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_transmission_energy_uj,57.422030,2.084772,60.927900,0.577869,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,total_bits,54028.420000,1084.286017,55839.450000,300.548750,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,avg_tag_bits,337.565400,0.834836,338.853500,0.231405,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,avg_reader_bits,202.718800,10.288870,220.066500,2.851929,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,avg_total_bits,540.284200,10.842860,558.394500,3.005488,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,avg_query_efficiency,0.463459,0.019880,0.493952,0.005511,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,peak_stack_depth,6.220000,0.506690,7.000000,0.140447,50
"TOTAL_TAGS=100,prefix_length=72",DRCT,avg_tag_responses,79.993600,0.206257,80.337500,0.057171,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,total_protocol_time_ms,281.380575,8.550777,294.888562,2.370155,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,throughput_tags_per_sec,355.710990,10.767613,371.536152,2.984630,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,system_efficiency,0.543509,0.016673,0.568182,0.004621,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,collision_slots,84.160000,5.668963,93.100000,1.571356,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,total_energy_uj,1465.367818,54.770522,1563.483331,15.181614,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,total_listening_energy_uj,1421.917748,53.612576,1518.221431,14.860648,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,total_transmission_energy_uj,43.450070,1.296413,45.488175,0.359347,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,total_bits,24748.900000,750.249734,25942.200000,207.958616,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,avg_tag_bits,40.318200,1.540152,42.797500,0.426908,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,avg_reader_bits,207.170800,6.152512,216.809000,1.705389,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,avg_total_bits,247.489000,7.502497,259.422000,2.079586,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,avg_query_efficiency,1.193492,0.080252,1.315789,0.022245,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,peak_stack_depth,27.540000,1.402767,29.550000,0.388827,50
"TOTAL_TAGS=100,prefix_length=72",EAQ_CBB,avg_tag_responses,3.795200,0.133436,3.991000,0.036986,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,total_protocol_time_ms,133.260300,9.474455,144.208625,2.626185,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,throughput_tags_per_sec,753.639824,46.946958,813.122167,13.013033,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,system_efficiency,0.596690,0.052877,0.664680,0.014657,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,collision_slots,52.340000,11.070479,64.100000,3.068580,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,idle_slots,16.780000,7.257058,26.200000,2.011554,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,total_energy_uj,680.916415,49.942816,751.672225,13.843442,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,total_listening_energy_uj,668.700815,49.880055,739.085825,13.826046,50
"TOTAL_TAGS=100,prefix_length=72",EMDT,total_transmission_energy_uj,12.215600,0.277337,12.564400,0.076874,50
