scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=clustered,LAPCT,collision_slots,10075.480000,11.846363,10087.000000,3.283644,50
scenario_label=clustered,LAPCT,idle_slots,6.200000,1.818275,8.000000,0.504000,50
scenario_label=clustered,LAPCT,total_energy_uj,14843475.285875,7447.255575,14859126.589419,2064.273928,50
scenario_label=clustered,LAPCT,total_listening_energy_uj,14837085.664515,7353.084033,14852494.971844,2038.170908,50
scenario_label=clustered,LAPCT,total_transmission_energy_uj,6389.621360,113.043718,6567.742175,31.334120,50
scenario_label=clustered,LAPCT,total_bits,6403631.680000,222857.643479,6755476.900000,61772.987170,50
scenario_label=clustered,LAPCT,avg_tag_bits,427.842800,22.178242,462.880775,6.147495,50
scenario_label=clustered,LAPCT,avg_reader_bits,212.520368,0.114507,212.706270,0.031740,50
scenario_label=clustered,LAPCT,avg_total_bits,640.363168,22.285764,675.547690,6.177299,50
scenario_label=clustered,LAPCT,avg_query_efficiency,0.992510,0.001168,0.994441,0.000324,50
scenario_label=clustered,LAPCT,peak_stack_depth,17.600000,0.925820,19.000000,0.256624,50
scenario_label=clustered,LAPCT,avg_tag_responses,11.882906,0.370660,12.448575,0.102742,50
scenario_label=clustered,NLHQT(n=2),total_protocol_time_ms,25142.391825,159.258362,25324.307125,44.144166,50
scenario_label=clustered,NLHQT(n=2),throughput_tags_per_sec,397.750398,2.539599,403.244494,0.703941,50
scenario_label=clustered,NLHQT(n=2),system_efficiency,0.348963,0.001049,0.350644,0.000291,50
scenario_label=clustered,NLHQT(n=2),collision_slots,18656.580000,86.160526,18793.600000,23.882479,50
scenario_label=clustered,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,NLHQT(n=2),total_energy_uj,12596130.895178,77708.335445,12676593.075237,21539.651652,50
scenario_label=clustered,NLHQT(n=2),total_listening_energy_uj,12591367.916657,77678.226517,12671805.584888,21531.305882,50
scenario_label=clustered,NLHQT(n=2),total_transmission_energy_uj,4762.978520,32.143552,4796.219200,8.909738,50
scenario_label=clustered,NLHQT(n=2),total_bits,4399258.120000,27384.982366,4424150.600000,7590.729840,50
scenario_label=clustered,NLHQT(n=2),avg_tag_bits,269.035848,1.557304,270.134510,0.431663,50
scenario_label=clustered,NLHQT(n=2),avg_reader_bits,170.889964,1.245205,172.276260,0.345153,50
scenario_label=clustered,NLHQT(n=2),avg_total_bits,439.925812,2.738498,442.415060,0.759073,50
scenario_label=clustered,NLHQT(n=2),avg_query_efficiency,0.536015,0.002475,0.539987,0.000686,50
scenario_label=clustered,NLHQT(n=2),peak_stack_depth,20.280000,0.858095,21.550000,0.237852,50
scenario_label=clustered,NLHQT(n=2),avg_tag_responses,39.797924,0.364596,40.067255,0.101061,50
scenario_label=clustered,SD-CGQT,total_protocol_time_ms,7205.552025,1526.188469,9046.780750,423.037860,50
scenario_label=clustered,SD-CGQT,throughput_tags_per_sec,1469.485455,410.062915,2227.464148,113.663641,50
scenario_label=clustered,SD-CGQT,system_efficiency,0.412478,0.001748,0.415250,0.000485,50
scenario_label=clustered,SD-CGQT,collision_slots,3037.340000,641.577349,3808.850000,177.836168,50
scenario_label=clustered,SD-CGQT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SD-CGQT,total_energy_uj,3317377.083645,916099.582021,4418852.588669,253929.848862,50
scenario_label=clustered,SD-CGQT,total_listening_energy_uj,3314995.362845,915649.154590,4415947.107994,253804.996748,50
scenario_label=clustered,SD-CGQT,total_transmission_energy_uj,2381.720800,509.274287,3071.122650,141.163630,50
scenario_label=clustered,SD-CGQT,total_bits,3290988.620000,729037.959615,4330119.750000,202079.012515,50
scenario_label=clustered,SD-CGQT,avg_tag_bits,280.017096,63.723881,372.817715,17.663359,50
scenario_label=clustered,SD-CGQT,avg_reader_bits,49.081766,10.395340,61.621385,2.881441,50
scenario_label=clustered,SD-CGQT,avg_total_bits,329.098862,72.903796,433.011975,20.207901,50
scenario_label=clustered,SD-CGQT,avg_query_efficiency,3.485172,0.971058,5.282820,0.269164,50
