experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,scenario_point
formal_extended_baseline_screen,DQTA(k_max=3),17,862396413,411784136,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),17,3860214662,179909034,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),17,2168941655,3257130081,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),18,3900906002,990775242,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),18,1976791937,4162371105,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),18,3973543592,3554555836,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),18,3575544916,3560811291,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),19,3061364434,3335793689,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),19,3116852746,412877206,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),19,1163800006,1778894072,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),19,99158156,2489391020,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),20,3722875878,1436288120,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),20,3001598358,1447692726,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),20,1969154653,1010228252,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),20,3278615476,2650555274,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),21,1880512712,4049421813,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),21,2792116651,3593368163,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),21,3818182820,1316269292,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),21,1495572643,2081474840,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),22,2483842946,321162399,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),22,664859573,284471576,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),22,647152320,1193534828,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),22,2138889899,1190150002,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),23,484606977,392610911,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),23,4122393112,2608645839,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),23,2468324303,906469808,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),23,3200206661,1337033201,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),24,4167451253,1737260255,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),24,2427110912,2004057638,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),24,4263242191,1645937102,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),24,3387768436,851085141,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),25,1401592609,2197773512,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),25,4217303339,3943873329,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),25,2677772902,3392136776,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),25,4190779514,2879978104,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),26,2865864341,3218863492,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),26,1478210380,3845884361,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),26,229837212,2528926411,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),26,3925234375,1625575802,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),27,1975682606,431818641,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),27,3217990807,3509004778,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),27,2830123666,721853135,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),27,3377847691,331512145,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),28,264712398,3662714975,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),28,2849627408,1369106763,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),28,2205676394,2883378497,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),28,1883537458,299881669,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),29,814411954,298947013,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),29,3130433991,1156079504,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),29,1229335753,3557779627,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),29,3172725409,1453638656,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),30,1675969911,2706956758,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),30,2782577657,2671121684,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),30,511059701,3377137760,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),30,3855081597,3591928114,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),31,3265993510,180503204,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),31,1064392848,2599726826,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),31,2404369372,210284949,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),31,1581184839,29867337,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),32,2252910599,4167183132,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),32,3774357635,2478000337,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),32,3552680233,723815599,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),32,1120776253,3458044815,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),33,2042956436,1884734425,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),33,2604247550,1927082403,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),33,4264852947,3290304042,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),33,1884500039,1226151420,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),34,1926156841,96780340,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),34,304335199,2501245324,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),34,1538798478,1001900499,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),34,2234370540,3545084072,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),35,2690207514,164237157,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),35,4048739445,1599141413,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),35,2800648159,3610712108,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),35,1745901410,2596632467,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),36,1928770138,2036362796,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),36,1318647535,3861374672,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),36,2487161622,724152339,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),36,3755104620,1038619024,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),37,3956758156,2115706997,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),37,1372255346,1502695598,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),37,707353532,3454591275,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),37,1062845759,3250680135,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),38,957467494,2626302894,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),38,2919934110,3589496757,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),38,3472369517,2749685727,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),38,1660287430,3795790856,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),39,2866897990,4019492237,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),39,86283338,2368754192,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),39,1243192488,1738731791,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),39,481472403,3203989763,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),40,509607359,3862890557,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),40,2673896349,1918994791,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),40,1445782178,2840654655,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),40,3422425815,765492035,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),41,2374982155,1776562981,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),41,2076339012,2167221419,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),41,3727899068,564711662,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),41,4098968949,982835654,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),42,2681934676,13127495,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),42,3463721453,2230081073,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),42,3090696183,3077485062,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),42,3927309367,603808970,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),43,3450749702,4187974663,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),43,144876194,1251687530,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),43,1513479548,1154139466,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),43,48141908,3717180822,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),44,3987099893,2597384319,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),44,2327316353,2423545559,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),44,2316918874,655554559,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),44,828653254,2178256316,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),45,3580828999,3616732192,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),45,1476163045,2812475676,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),45,2573149326,2724922065,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),45,2581397823,1945589747,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),46,3716381950,1246744351,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),46,2477060584,1245897829,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),46,2069287118,4002050766,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),46,4117600980,2836985707,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),47,2943036703,661059574,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),47,2255604210,1888076341,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),47,1998039315,2353220594,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),47,1376940312,4173213931,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),48,4126669249,1545317160,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),48,2193895526,2364194442,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),48,3566718053,3748818032,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),48,3761635906,553661935,scenario_label=clustered
formal_extended_baseline_screen,DQTA(k_max=3),49,675927661,1028624702,scenario_label=random
formal_extended_baseline_screen,DQTA(k_max=3),49,2044777110,4236368730,scenario_label=prefixed
formal_extended_baseline_screen,DQTA(k_max=3),49,2799794232,119796466,scenario_label=prefix80
formal_extended_baseline_screen,DQTA(k_max=3),49,2841386880,4028359111,scenario_label=clustered
formal_extended_baseline_screen,EAQ_CBB,0,3623283272,3073157684,scenario_label=random
formal_extended_baseline_screen,EAQ_CBB,0,116656660,301982494,scenario_label=prefixed
formal_extended_baseline_screen,EAQ_CBB,0,1741802094,2831792191,scenario_label=prefix80
formal_extended_baseline_screen,EAQ_CBB,0,2095316255,2962009667,scenario_label=clustered
formal_extended_baseline_screen,EAQ_CBB,1,3864099846,1957442696,scenario_label=random
formal_extended_baseline_screen,EAQ_CBB,1,889203247,1432694747,scenario_label=prefixed
formal_extended_baseline_screen,EAQ_CBB,1,2669137359,3090894289,scenario_label=prefix80
formal_extended_baseline_screen,EAQ_CBB,1,1179273823,1251620312,scenario_label=clustered
formal_extended_baseline_screen,EAQ_CBB,2,813036364,3148887650,scenario_label=random
formal_extended_baseline_screen,EAQ_CBB,2,1822834370,870808030,scenario_label=prefixed
formal_extended_baseline_screen,EAQ_CBB,2,2479815273,3546012536,scenario_label=prefix80
formal_extended_baseline_screen,EAQ_CBB,2,2073761602,1889351115,scenario_label=clustered
