scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=clustered,HLCT-Base,avg_tag_responses,7.563768,0.492997,8.338170,0.136652,50
scenario_label=clustered,LAPCT,total_protocol_time_ms,29656.486550,11.248052,29677.908062,3.117801,50
scenario_label=clustered,LAPCT,throughput_tags_per_sec,337.194407,0.127871,337.340287,0.035444,50
scenario_label=clustered,LAPCT,system_efficiency,0.497974,0.000238,0.498380,0.000066,50
scenario_label=clustered,LAPCT,collision_slots,10075.640000,10.415373,10087.000000,2.886994,50
scenario_label=clustered,LAPCT,idle_slots,5.720000,1.873990,8.000000,0.519443,50
scenario_label=clustered,LAPCT,total_energy_uj,14842462.609383,6094.639296,14853773.511737,1689.347824,50
scenario_label=clustered,LAPCT,energy_per_tag_uj,1484.228906,0.603168,1485.389189,0.168887,49
scenario_label=clustered,LAPCT,total_reader_tx_energy_uj,4250.359388,2.024976,4254.156800,0.566993,49
scenario_label=clustered,LAPCT,total_tag_tx_energy_uj,2125.349949,103.968285,2316.944800,29.111120,49
scenario_label=clustered,LAPCT,total_listening_energy_uj,14836087.223873,6012.759180,14847304.156713,1666.651814,50
scenario_label=clustered,LAPCT,total_transmission_energy_uj,6375.385510,104.820561,6569.823750,29.054777,50
scenario_label=clustered,LAPCT,total_bits,6375224.060000,206801.820375,6759448.350000,57322.540063,50
scenario_label=clustered,LAPCT,avg_tag_bits,425.004174,20.585644,463.271530,5.706050,50
scenario_label=clustered,LAPCT,avg_reader_bits,212.518232,0.100228,212.707095,0.027782,50
scenario_label=clustered,LAPCT,avg_total_bits,637.522406,20.680182,675.944835,5.732254,50
scenario_label=clustered,LAPCT,avg_query_efficiency,0.992494,0.001026,0.994332,0.000285,50
scenario_label=clustered,LAPCT,peak_stack_depth,17.600000,0.968904,19.000000,0.268567,50
scenario_label=clustered,LAPCT,avg_tag_responses,11.845980,0.341949,12.498230,0.094784,50
scenario_label=clustered,NLHQT(n=2),total_protocol_time_ms,25175.944550,162.989092,25361.245625,45.178271,50
scenario_label=clustered,NLHQT(n=2),throughput_tags_per_sec,397.221066,2.601613,400.954322,0.721130,50
scenario_label=clustered,NLHQT(n=2),system_efficiency,0.348756,0.001124,0.350629,0.000312,50
scenario_label=clustered,NLHQT(n=2),collision_slots,18673.620000,92.445437,18825.150000,25.624568,50
scenario_label=clustered,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,NLHQT(n=2),total_energy_uj,12615983.565010,80681.261055,12711474.874475,22363.704588,50
scenario_label=clustered,NLHQT(n=2),energy_per_tag_uj,1261.785940,8.040818,1271.164844,2.251429,49
scenario_label=clustered,NLHQT(n=2),total_reader_tx_energy_uj,3423.182367,25.353693,3450.773600,7.099034,49
scenario_label=clustered,NLHQT(n=2),total_tag_tx_energy_uj,1346.123694,6.785492,1350.753800,1.899938,49
scenario_label=clustered,NLHQT(n=2),total_listening_energy_uj,12611214.809890,80650.896150,12706669.815725,22355.287866,50
scenario_label=clustered,NLHQT(n=2),total_transmission_energy_uj,4768.755120,31.507278,4801.419550,8.733372,50
scenario_label=clustered,NLHQT(n=2),total_bits,4403394.240000,25503.816011,4426763.900000,7069.297129,50
scenario_label=clustered,NLHQT(n=2),avg_tag_bits,269.202224,1.352581,270.150630,0.374916,50
scenario_label=clustered,NLHQT(n=2),avg_reader_bits,171.137200,1.264219,172.535840,0.350424,50
scenario_label=clustered,NLHQT(n=2),avg_total_bits,440.339424,2.550382,442.676390,0.706930,50
scenario_label=clustered,NLHQT(n=2),avg_query_efficiency,0.535528,0.002651,0.539951,0.000735,50
scenario_label=clustered,NLHQT(n=2),peak_stack_depth,20.620000,0.966585,22.000000,0.267924,50
scenario_label=clustered,NLHQT(n=2),avg_tag_responses,39.831112,0.338177,40.075315,0.093738,50
scenario_label=clustered,SGCT,total_protocol_time_ms,10165.914800,82.274142,10302.763000,22.805229,50
scenario_label=clustered,SGCT,throughput_tags_per_sec,983.742268,7.938936,994.587223,2.200561,50
scenario_label=clustered,SGCT,system_efficiency,0.782079,0.003037,0.786225,0.000842,50
scenario_label=clustered,SGCT,collision_slots,2786.620000,49.725733,2869.550000,13.783270,50
scenario_label=clustered,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,total_energy_uj,5072153.188375,51141.508897,5157786.417606,14175.703035,50
scenario_label=clustered,SGCT,total_listening_energy_uj,5070558.072055,51131.828613,5156177.653231,14173.019797,50
scenario_label=clustered,SGCT,total_transmission_energy_uj,1595.116320,13.634680,1616.447100,3.779340,50
scenario_label=clustered,SGCT,total_bits,1545669.360000,17360.332286,1595254.100000,4812.038604,50
scenario_label=clustered,SGCT,avg_tag_bits,99.748160,1.701872,105.396725,0.471735,50
scenario_label=clustered,SGCT,avg_reader_bits,54.818776,0.582383,55.781515,0.161428,50
scenario_label=clustered,SGCT,avg_total_bits,154.566936,1.736033,159.525410,0.481204,50
scenario_label=clustered,SGCT,avg_query_efficiency,3.589690,0.063675,3.677823,0.017650,50
scenario_label=clustered,SGCT,peak_stack_depth,35.440000,1.618263,38.000000,0.448560,50
scenario_label=clustered,SGCT,progressive_probe_count,1395.760000,24.893701,1437.100000,6.900182,50
scenario_label=clustered,SGCT,signature_grouping_trigger_count,1390.220000,24.741348,1432.550000,6.857952,50
scenario_label=clustered,SGCT,local_short_id_trigger_count,129.000000,0.000000,129.000000,0.000000,50
scenario_label=clustered,SGCT,signature_groups_pruned,41815.940000,371.211827,42450.250000,102.894669,50
scenario_label=clustered,SGCT,sparse_signature_groups,11387.580000,24.690815,11430.550000,6.843945,50
scenario_label=clustered,SGCT,signature_marker_bits,32841.360000,679.043468,35076.600000,188.221246,50
scenario_label=clustered,SGCT,signature_marker_tag_bits,32841.360000,679.043468,35076.600000,188.221246,50
scenario_label=clustered,SGCT,signature_non_idle_marker_count,11387.580000,24.690815,11430.550000,6.843945,50
scenario_label=clustered,SGCT,signature_collision_groups,1390.860000,24.868643,1433.000000,6.893236,50
scenario_label=clustered,SGCT,signature_singleton_groups,9996.720000,2.763021,10000.000000,0.765870,50
scenario_label=clustered,SGCT,low_d_fallback_count,1.640000,1.381511,4.000000,0.382935,50
scenario_label=clustered,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
scenario_label=clustered,SGCT,epc_verification_count,10000.000000,0.000000,10000.000000,0.000000,50
scenario_label=clustered,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,avg_tag_responses,6.569708,0.135686,7.016300,0.037610,50
scenario_label=clustered,SGCT(d10),total_protocol_time_ms,10757.424325,38.988676,10812.458313,10.807110,50
scenario_label=clustered,SGCT(d10),throughput_tags_per_sec,929.602508,3.366711,934.197544,0.933205,50
scenario_label=clustered,SGCT(d10),system_efficiency,0.890681,0.001626,0.892865,0.000451,50
scenario_label=clustered,SGCT(d10),collision_slots,1227.400000,20.503857,1256.100000,5.683379,50
scenario_label=clustered,SGCT(d10),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),total_energy_uj,5394810.735655,21712.696713,5430148.466444,6018.452473,50
scenario_label=clustered,SGCT(d10),energy_per_tag_uj,539.481074,2.171270,543.014846,0.601845,50
scenario_label=clustered,SGCT(d10),total_reader_tx_energy_uj,760.666680,5.195322,768.005800,1.440070,50
scenario_label=clustered,SGCT(d10),total_tag_tx_energy_uj,477.027880,4.450288,476.635925,1.233557,50
scenario_label=clustered,SGCT(d10),total_listening_energy_uj,5393573.041095,21707.212253,5428905.657094,6016.932258,50
scenario_label=clustered,SGCT(d10),total_transmission_energy_uj,1237.694560,7.518094,1245.868725,2.083909,50
scenario_label=clustered,SGCT(d10),total_bits,1334389.100000,9782.299978,1337888.250000,2711.515215,50
scenario_label=clustered,SGCT(d10),avg_tag_bits,95.405576,0.890058,95.327185,0.246711,50
scenario_label=clustered,SGCT(d10),avg_reader_bits,38.033334,0.259766,38.400290,0.072003,50
scenario_label=clustered,SGCT(d10),avg_total_bits,133.438910,0.978230,133.788825,0.271152,50
scenario_label=clustered,SGCT(d10),avg_query_efficiency,8.149523,0.135638,8.334034,0.037597,50
scenario_label=clustered,SGCT(d10),peak_stack_depth,70.980000,0.141421,71.000000,0.039200,50
scenario_label=clustered,SGCT(d10),progressive_probe_count,614.200000,10.251929,628.550000,2.841690,50
scenario_label=clustered,SGCT(d10),signature_grouping_trigger_count,613.360000,10.038213,627.550000,2.782451,50
scenario_label=clustered,SGCT(d10),local_short_id_trigger_count,513.000000,0.000000,513.000000,0.000000,50
scenario_label=clustered,SGCT(d10),signature_groups_pruned,520822.720000,607.387985,521672.850000,168.359360,50
scenario_label=clustered,SGCT(d10),sparse_signature_groups,10611.520000,9.904112,10626.000000,2.745280,50
scenario_label=clustered,SGCT(d10),signature_marker_bits,30235.200000,357.806184,30218.850000,99.178814,50
scenario_label=clustered,SGCT(d10),signature_marker_tag_bits,30235.200000,357.806184,30218.850000,99.178814,50
scenario_label=clustered,SGCT(d10),signature_non_idle_marker_count,10611.520000,9.904112,10626.000000,2.745280,50
scenario_label=clustered,SGCT(d10),signature_collision_groups,613.200000,10.251929,627.550000,2.841690,50
scenario_label=clustered,SGCT(d10),signature_singleton_groups,9998.320000,1.823206,10000.000000,0.505367,50
scenario_label=clustered,SGCT(d10),low_d_fallback_count,0.840000,0.911603,2.000000,0.252684,50
scenario_label=clustered,SGCT(d10),suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),max_signature_d,10.000000,0.000000,10.000000,0.000000,50
scenario_label=clustered,SGCT(d10),epc_verification_count,10000.000000,0.000000,10000.000000,0.000000,50
scenario_label=clustered,SGCT(d10),verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d10),avg_tag_responses,6.047376,0.071518,6.043950,0.019824,50
scenario_label=clustered,SGCT(d4),total_protocol_time_ms,15614.823625,85.545910,15761.348313,23.712116,50
scenario_label=clustered,SGCT(d4),throughput_tags_per_sec,640.435905,3.503327,645.777644,0.971073,50
scenario_label=clustered,SGCT(d4),system_efficiency,0.612090,0.001898,0.614936,0.000526,50
scenario_label=clustered,SGCT(d4),collision_slots,6337.620000,50.708406,6423.300000,14.055653,50
scenario_label=clustered,SGCT(d4),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),total_energy_uj,7816628.164803,42741.882085,7890975.342069,11847.445268,50
