TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,sgct_d_target,signature_slot_cap,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count,sparse_signature_groups,signature_groups_pruned,signature_marker_tag_bits,signature_collision_groups,signature_singleton_groups,max_signature_d
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,1161695266,164158025,10196066.250000,550350.000000,992654.000000,15604,5095834.987750,1597.027000,5097432.014750,10000,10000,0,2804,1405,1399,129,41947,11397,32657,32657,11397,1399,9998,1,0,0,0,0,0,8,10000,0,6.532800,0,980.770403,SGCT,3,42,,8.000000,64.000000,12804,0.781006,99.265400,55.035000,1543004.000000,154.300400,3.566334,10196.066250,1399,11397,41947,32657,1399,9998,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,3254126205,1704370163,10112301.250000,544336.000000,1054268.000000,15513,5044126.956500,1615.806000,5045742.762500,10000,10000,0,2757,1380,1374,129,41575,11369,35095,35095,11369,1377,9992,4,0,0,0,0,0,8,10000,0,7.021000,0,988.894590,SGCT,3,36,,8.000000,64.000000,12757,0.783883,105.426800,54.433600,1598604.000000,159.860400,3.627131,10112.301250,1374,11369,41575,35095,1377,9992,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,2525960608,862849820,10242318.750000,553562.000000,993272.000000,15659,5107479.956875,1603.760000,5109083.716875,10000,10000,0,2831,1418,1414,129,42171,11413,32689,32689,11413,1413,10000,0,0,0,0,0,0,8,10000,0,6.538600,0,976.341417,SGCT,3,37,,8.000000,64.000000,12831,0.779362,99.327200,55.356200,1546834.000000,154.683400,3.532321,10242.318750,1414,11413,42171,32689,1413,10000,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,3574295315,1485135880,10013816.250000,537462.000000,990811.000000,15385,4961698.392375,1570.329500,4963268.721875,10000,10000,0,2695,1351,1343,129,41108,11340,32542,32542,11340,1344,9996,2,0,0,0,0,0,8,10000,0,6.510400,0,998.620281,SGCT,3,37,,8.000000,64.000000,12695,0.787712,99.081100,53.746200,1528273.000000,152.827300,3.710575,10013.816250,1343,11340,41108,32542,1344,9996,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,1096978624,3159679529,8573263.750000,421277.000000,982962.000000,13369,4300237.337250,1334.035000,4301571.372250,10000,10000,0,1685,844,841,129,66601,10839,31444,31444,10839,841,9998,1,0,0,0,0,0,9,10000,0,6.289600,0,1166.416932,SGCT,3,29,,8.000000,64.000000,11685,0.855798,98.296200,42.127700,1404239.000000,140.423900,5.934718,8573.263750,841,10839,66601,31444,841,9998,9
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,3837046062,2327838842,7786046.250000,336308.000000,980887.000000,11912,3889874.809875,1163.059500,3891037.869375,10000,10000,0,956,479,476,129,127175,10473,30682,30682,10473,477,9996,2,0,0,0,0,0,10,10000,0,6.137400,0,1284.348908,SGCT,3,25,,8.000000,64.000000,10956,0.912742,98.088700,33.630800,1317195.000000,131.719500,10.460251,7786.046250,476,10473,127175,30682,477,9996,10
10000,96,random,random,"scenario_label=random,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,2942265671,1146155693,15184631.250000,591621.000000,1752972.000000,23978,7588222.705875,2059.728000,7590282.433875,10000,10000,0,6992,3500,3493,0,42396,13492,39867,39867,13492,3492,10000,0,0,0,0,0,0,4,10000,0,7.974800,0,658.560609,SGCT,4,41,,,,16992,0.588512,175.297200,59.162100,2344593.000000,234.459300,1.430206,15184.631250,3493,13492,42396,39867,3492,10000,4
10000,96,random,random,"scenario_label=random,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,3298029175,3581826344,15175227.500000,591034.000000,1752306.000000,23955,7602817.470375,2058.221000,7604875.691375,10000,10000,0,6979,3492,3488,0,42321,13487,39838,39838,13487,3487,10000,0,0,0,0,0,0,4,10000,0,7.968400,0,658.968704,SGCT,4,41,,,,16979,0.588963,175.230600,59.103400,2343340.000000,234.334000,1.432870,15175.227500,3488,13487,42321,39838,3487,10000,4
10000,96,random,random,"scenario_label=random,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,2920382675,2648870380,15212705.000000,593351.000000,1753919.000000,24038,7591788.602250,2063.661500,7593852.263750,10000,10000,0,7020,3512,3509,0,42636,13508,39915,39915,13508,3508,10000,0,0,0,0,0,0,4,10000,0,7.983600,0,657.345291,SGCT,4,45,,,,17020,0.587544,175.391900,59.335100,2347270.000000,234.727000,1.424501,15212.705000,3509,13508,42636,39915,3508,10000,4
10000,96,random,random,"scenario_label=random,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,1616363802,2728576042,15729856.250000,582250.000000,1495167.000000,22061,7861807.101250,1912.083500,7863719.184750,10000,10000,0,6059,3059,3001,0,174312,13000,29314,29314,13000,3000,10000,0,0,0,0,0,0,6,10000,0,5.874600,0,635.733718,SGCT,4,110,,,,16059,0.622704,149.516700,58.225000,2077417.000000,207.741700,1.650437,15729.856250,3001,13000,174312,29314,3000,10000,6
10000,96,random,random,"scenario_label=random,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,2840054005,2650890118,15771426.250000,584303.000000,1495567.000000,22125,7925840.583250,1916.389500,7927756.972750,10000,10000,0,6097,3084,3014,0,175419,13013,29306,29306,13013,3013,10000,0,0,0,0,0,0,6,10000,0,5.875200,0,634.058064,SGCT,4,115,,,,16097,0.621234,149.556700,58.430300,2079870.000000,207.987000,1.640151,15771.426250,3014,13013,175419,29306,3013,10000,6
10000,96,random,random,"scenario_label=random,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,3853115922,2757937771,15778561.250000,584536.000000,1495216.000000,22128,7877150.760625,1916.680000,7879067.440625,10000,10000,0,6100,3087,3014,0,175995,13013,29287,29287,13013,3013,10000,0,0,0,0,0,0,6,10000,0,5.872100,0,633.771346,SGCT,4,111,,,,16100,0.621118,149.521600,58.453600,2079752.000000,207.975200,1.639344,15778.561250,3014,13013,175995,29287,3013,10000,6
10000,96,random,random,"scenario_label=random,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,1361898109,2002368532,11264975.000000,332739.000000,1322970.000000,13826,5674162.023875,1326.963000,5675488.986875,10000,10000,0,1914,959,956,257,66021,10955,21432,21432,10955,955,10000,0,0,0,0,0,0,8,10000,0,4.287000,0,887.707252,SGCT,4,260,,,,11914,0.839349,132.297000,33.273900,1655709.000000,165.570900,5.224660,11264.975000,956,10955,66021,21432,955,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,1947938283,141225736,11279602.500000,333562.000000,1323335.000000,13863,5647137.412875,1328.791500,5648466.204375,10000,10000,0,1931,966,966,257,66171,10965,21451,21451,10965,965,10000,0,0,0,0,0,0,8,10000,0,4.290200,0,886.556064,SGCT,4,259,,,,11931,0.838153,132.333500,33.356200,1656897.000000,165.689700,5.178664,11279.602500,966,10965,66171,21451,965,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,3986271939,3687373640,11266957.500000,332837.000000,1323219.000000,13835,5649397.668875,1327.283500,5650724.952375,10000,10000,0,1917,959,959,257,66066,10958,21447,21447,10958,958,10000,0,0,0,0,0,0,8,10000,0,4.289400,0,887.551054,SGCT,4,261,,,,11917,0.839137,132.321900,33.283700,1656056.000000,165.605600,5.216484,11266.957500,959,10958,66066,21447,958,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,769604711,3876893550,11249165.000000,331680.000000,1322935.000000,13796,5645399.492250,1324.827500,5646724.319750,10000,10000,0,1898,950,949,257,65916,10948,21425,21425,10948,948,10000,0,0,0,0,0,0,8,10000,0,4.285200,0,888.954869,SGCT,4,258,,,,11898,0.840477,132.293500,33.168000,1654615.000000,165.461500,5.268704,11249.165000,949,10948,65916,21425,948,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,2833869891,2757252071,12026106.250000,308256.000000,1305279.000000,12707,6086906.377250,1269.151500,6088175.528750,10000,10000,0,1353,677,677,513,254604,10676,20331,20331,10676,676,10000,0,0,0,0,0,0,9,10000,0,4.066200,0,831.524335,SGCT,4,512,,,,11353,0.880824,130.527900,30.825600,1613535.000000,161.353500,7.390983,12026.106250,677,10676,254604,20331,676,10000,9
10000,96,random,random,"scenario_label=random,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,2951882642,1110562460,17834033.750000,371635.000000,1301341.000000,14262,9055723.360250,1393.940500,9057117.300750,10000,10000,0,2132,1068,1065,1024,1038168,11064,20082,20082,11064,1064,10000,0,0,0,0,0,0,10,10000,0,4.017100,0,560.725641,SGCT,4,1023,,,,12132,0.824266,130.134100,37.163500,1672976.000000,167.297600,4.690432,17834.033750,1065,11064,1038168,20082,1064,10000,10
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,2083881835,210634544,13231360.000000,889487.000000,702728.000000,22851,6631891.708375,2130.338000,6634022.046375,10000,10000,0,6425,3213,1428,0,14174,8674,34606,34606,8674,3212,5462,1785,0,0,0,0,0,4,10000,0,7.828800,0,755.780207,SGCT,4,43,80.000000,,,16425,0.608828,70.272800,88.948700,1592215.000000,159.221500,1.556420,13231.360000,1428,8674,14174,34606,3212,5462,4
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,1108711778,3835105883,13200113.750000,887430.000000,702783.000000,22911,6599297.307750,2126.251500,6601423.559250,10000,10000,0,6455,3228,1371,0,13503,8433,34351,34351,8433,3227,5206,1857,0,0,0,0,0,4,10000,0,7.829000,0,757.569229,SGCT,4,43,80.000000,,,16455,0.607718,70.278300,88.743000,1590213.000000,159.021300,1.549187,13200.113750,1371,8433,13503,34351,3227,5206,4
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,3141879586,3500421105,13312390.000000,895393.000000,702951.000000,23003,6670671.677000,2142.261500,6672813.938500,10000,10000,0,6501,3251,1426,0,14198,8618,34557,34557,8618,3250,5368,1825,0,0,0,0,0,4,10000,0,7.837800,0,751.179916,SGCT,4,44,80.000000,,,16501,0.606024,70.295100,89.539300,1598344.000000,159.834400,1.538225,13312.390000,1426,8618,14198,34557,3250,5368,4
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,645261868,2345169989,12507593.750000,836738.000000,514246.000000,22083,6252816.468875,1930.599000,6254747.067875,10000,10000,0,6041,3021,1194,0,13842,8382,24512,24512,8382,3020,5362,1827,0,0,0,0,0,6,10000,0,5.830000,0,799.514295,SGCT,4,112,80.000000,,,16041,0.623403,51.424600,83.673800,1350984.000000,135.098400,1.655355,12507.593750,1194,8382,13842,24512,3020,5362,6
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,3219396749,2455083810,12567082.500000,841068.000000,514155.000000,22223,6298374.419000,1939.213500,6300313.632500,10000,10000,0,6111,3056,1185,0,13746,8334,24449,24449,8334,3055,5279,1871,0,0,0,0,0,6,10000,0,5.834000,0,795.729637,SGCT,4,110,80.000000,,,16111,0.620694,51.415500,84.106800,1355223.000000,135.522300,1.636393,12567.082500,1185,8334,13746,24449,3055,5279,6
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,2850295770,127403121,12516611.250000,837236.000000,514320.000000,22051,6234318.269750,1931.632000,6236249.901750,10000,10000,0,6025,3013,1209,0,14051,8413,24526,24526,8413,3012,5401,1804,0,0,0,0,0,6,10000,0,5.825000,0,798.938291,SGCT,4,111,80.000000,,,16025,0.624025,51.432000,83.723600,1351556.000000,135.155600,1.659751,12516.611250,1209,8413,14051,24526,3012,5401,6
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,3154413548,1587455393,5490737.500000,293225.000000,420000.000000,11027,2767311.513250,796.450000,2768107.963250,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,4,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,3029371199,3964284577,5490737.500000,293225.000000,420000.000000,11027,2784252.430500,796.450000,2785048.880500,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,4,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,97809660,3310983580,5490737.500000,293225.000000,420000.000000,11027,2777850.906500,796.450000,2778647.356500,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,4,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,1736841749,871239798,5490737.500000,293225.000000,420000.000000,11027,2771551.670500,796.450000,2772348.120500,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,4,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,3654426601,2578659900,6398885.000000,363632.000000,410000.000000,12051,3261146.948750,932.264000,3262079.212750,10000,10000,0,1025,513,513,1,55536,10512,20000,20000,10512,512,10000,0,0,0,0,0,0,9,10000,0,4.000000,0,1562.772264,SGCT,4,512,80.000000,,,11025,0.907029,41.000000,36.363200,773632.000000,77.363200,9.756098,6398.885000,513,10512,55536,20000,512,10000,9
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,38220793,2631835670,8217901.250000,500736.000000,399776.000000,14091,4217787.808000,1201.360000,4218989.168000,10000,10000,0,2045,1023,1021,1,53638,11018,19994,19994,11018,1022,9996,2,0,0,0,0,0,10,10000,0,3.999600,0,1216.855703,SGCT,4,1022,80.000000,,,12045,0.830220,39.977600,50.073600,900512.000000,90.051200,4.889976,8217.901250,1021,11018,53638,19994,1022,9996,10
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,3828545194,3460043252,17868077.500000,1116062.000000,1192032.000000,25677,8917445.989250,2828.140000,8920274.129250,10000,10000,0,9269,6066,1428,0,14192,8656,34602,34602,8656,3203,5453,1776,0,0,0,0,0,4,10000,0,8.730900,0,559.657299,SGCT,4,44,,,,19269,0.518968,119.203200,111.606200,2308094.000000,230.809400,1.078865,17868.077500,1428,8656,14192,34602,3203,5453,4
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,1949358272,3095557411,13396516.250000,873480.000000,902212.000000,23011,6687319.090875,2198.066000,6689517.156875,10000,10000,0,6505,3253,1418,0,14110,8578,34498,34498,8578,3252,5326,1835,0,0,0,0,0,4,10000,0,7.834400,0,746.462723,SGCT,4,44,,,,16505,0.605877,90.221200,87.348000,1775692.000000,177.569200,1.537279,13396.516250,1418,8578,14110,34498,3252,5326,4
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,1980836803,1278739533,13394052.500000,867889.000000,918370.000000,23087,6692733.366375,2194.963000,6694928.329375,10000,10000,0,6543,3272,1379,0,13590,8474,34378,34378,8474,3271,5203,1893,0,0,0,0,0,4,10000,0,7.835000,0,746.600030,SGCT,4,44,,,,16543,0.604485,91.837000,86.788900,1786259.000000,178.625900,1.528351,13394.052500,1379,8474,13590,34378,3271,5203,4
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,3070990643,218009386,16455411.250000,1050833.000000,825283.000000,24406,8224822.639250,2514.307500,8227336.946750,10000,10000,0,8326,5287,1233,0,14370,8478,24605,24605,8478,3039,5439,1807,0,0,0,0,0,6,10000,0,6.578400,0,607.702831,SGCT,4,113,,,,18326,0.545673,82.528300,105.083300,1876116.000000,187.611600,1.201057,16455.411250,1233,8478,14370,24605,3039,5439,6
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,1981183240,2820582219,12783538.750000,811534.000000,708167.000000,22127,6412979.092500,1977.151500,6414956.244000,10000,10000,0,6063,3032,1218,0,14170,8438,24559,24559,8438,3031,5407,1814,0,0,0,0,0,6,10000,0,5.830400,0,782.256009,SGCT,4,112,,,,16063,0.622549,70.816700,81.153400,1519701.000000,151.970100,1.649349,12783.538750,1218,8438,14170,24559,3031,5407,6
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,4142126293,3926670677,12745522.500000,822355.000000,823146.000000,22063,6380328.561625,2056.283000,6382384.844625,10000,10000,0,6063,3064,1205,0,13955,8445,24586,24586,8445,2999,5446,1795,0,0,0,0,0,6,10000,0,6.828000,0,784.589255,SGCT,4,113,,,,16063,0.622549,82.314600,82.235500,1645501.000000,164.550100,1.649349,12745.522500,1205,8445,13955,24586,2999,5446,6
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,2135053982,3367705885,7005515.000000,310143.000000,980000.000000,11284,3534780.074000,1110.286000,3535890.360000,10000,10000,0,770,514,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,6.000000,0,1427.446804,SGCT,4,256,,,,10770,0.928505,98.000000,31.014300,1290143.000000,129.014300,12.987013,7005.515000,257,10256,55536,20000,256,10000,8
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,1008675969,2144746401,6678552.500000,314754.000000,860000.000000,11284,3364690.724000,1059.508000,3365750.232000,10000,10000,0,770,514,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,6.000000,0,1497.330447,SGCT,4,256,,,,10770,0.928505,86.000000,31.475400,1174754.000000,117.475400,12.987013,6678.552500,257,10256,55536,20000,256,10000,8
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,2693844915,3688950270,5952907.500000,289160.000000,740000.000000,11028,3008245.641750,948.320000,3009193.961750,10000,10000,0,514,258,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,5.000000,0,1679.851400,SGCT,4,256,,,,10514,0.951113,74.000000,28.916000,1029160.000000,102.916000,19.455253,5952.907500,257,10256,55536,20000,256,10000,8
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,133308183,2241187470,6896590.000000,311685.000000,940000.000000,11284,3480918.481750,1093.370000,3482011.851750,10000,10000,0,770,514,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,6.000000,0,1449.991953,SGCT,4,256,,,,10770,0.928505,94.000000,31.168500,1251685.000000,125.168500,12.987013,6896.590000,257,10256,55536,20000,256,10000,8
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,3800499355,362111795,7812607.500000,410264.000000,810000.000000,12564,3953394.694625,1225.528000,3954620.222625,10000,10000,0,1538,1026,513,1,55536,10512,20000,20000,10512,512,10000,0,0,0,0,0,0,9,10000,0,6.000000,0,1279.982387,SGCT,4,512,,,,11538,0.866701,81.000000,41.026400,1220264.000000,122.026400,6.501951,7812.607500,513,10512,55536,20000,512,10000,9
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,43602172,2408178357,8574115.000000,484905.000000,719912.000000,14100,4405128.000000,1329.766000,4406457.766000,10000,10000,0,2050,1026,1022,1,53928,11016,19992,19992,11016,1024,9992,3,0,0,0,0,0,10,10000,0,5.000000,0,1166.301128,SGCT,4,1024,,,,12050,0.829876,71.991200,48.490500,1204817.000000,120.481700,4.878049,8574.115000,1022,11016,53928,19992,1024,9992,10
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,3840790977,1444208037,10847375.000000,742984.000000,589872.000000,20655,5429677.862000,1780.904000,5431458.766000,10000,10000,0,5327,2664,168,0,9,2679,30000,30000,2679,2663,16,2496,0,0,0,0,0,4,10000,0,7.996800,0,921.882022,SGCT,4,42,,,,15327,0.652443,58.987200,74.298400,1332856.000000,133.285600,1.877229,10847.375000,168,2679,9,30000,2663,16,4
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,76083199,2174946650,10847375.000000,742984.000000,589872.000000,20655,5429677.862000,1780.904000,5431458.766000,10000,10000,0,5327,2664,168,0,9,2679,30000,30000,2679,2663,16,2496,0,0,0,0,0,4,10000,0,7.996800,0,921.882022,SGCT,4,42,,,,15327,0.652443,58.987200,74.298400,1332856.000000,133.285600,1.877229,10847.375000,168,2679,9,30000,2663,16,4
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,1031355441,2331172278,10847375.000000,742984.000000,589872.000000,20655,5429677.862000,1780.904000,5431458.766000,10000,10000,0,5327,2664,168,0,9,2679,30000,30000,2679,2663,16,2496,0,0,0,0,0,4,10000,0,7.996800,0,921.882022,SGCT,4,42,,,,15327,0.652443,58.987200,74.298400,1332856.000000,133.285600,1.877229,10847.375000,168,2679,9,30000,2663,16,4
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,3912064788,2329771192,10427280.000000,710321.000000,439808.000000,20147,5223993.858000,1640.546000,5225634.404000,10000,10000,0,5073,2537,41,0,24,2552,20000,20000,2552,2536,16,2496,0,0,0,0,0,6,10000,0,5.996800,0,959.022871,SGCT,4,105,,,,15073,0.663438,43.980800,71.032100,1150129.000000,115.012900,1.971220,10427.280000,41,2552,24,20000,2536,16,6
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,1631753678,2006134870,10427280.000000,710321.000000,439808.000000,20147,5223993.858000,1640.546000,5225634.404000,10000,10000,0,5073,2537,41,0,24,2552,20000,20000,2552,2536,16,2496,0,0,0,0,0,6,10000,0,5.996800,0,959.022871,SGCT,4,105,,,,15073,0.663438,43.980800,71.032100,1150129.000000,115.012900,1.971220,10427.280000,41,2552,24,20000,2536,16,6
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,3837163171,3212680939,10427280.000000,710321.000000,439808.000000,20147,5223993.858000,1640.546000,5225634.404000,10000,10000,0,5073,2537,41,0,24,2552,20000,20000,2552,2536,16,2496,0,0,0,0,0,6,10000,0,5.996800,0,959.022871,SGCT,4,105,,,,15073,0.663438,43.980800,71.032100,1150129.000000,115.012900,1.971220,10427.280000,41,2552,24,20000,2536,16,6
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,3925138132,3486954023,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158,158,1,99,10157,20000,20000,10157,157,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,2169.357393,SGCT,4,157,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,158,10157,99,20000,157,10000,8
