scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
"scenario_label=clustered,energy_profile=baseline",EMDT,avg_query_efficiency,1.679259,0.034876,1.730470,0.009667,50
"scenario_label=clustered,energy_profile=baseline",EMDT,peak_stack_depth,46.880000,1.533836,49.000000,0.425158,50
"scenario_label=clustered,energy_profile=baseline",EMDT,avg_tag_responses,5.316826,0.025032,5.355445,0.006939,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_protocol_time_ms,25151.528600,162.000014,25391.903500,44.904113,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),throughput_tags_per_sec,397.606346,2.566141,402.177281,0.711298,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),system_efficiency,0.348877,0.001040,0.350422,0.000288,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),collision_slots,18663.660000,85.497968,18802.850000,23.698828,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_energy_uj,12605862.355452,82624.631319,12719916.012275,22902.379343,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),energy_per_tag_uj,1260.586236,8.262463,1271.991601,2.290238,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_reader_tx_energy_uj,3418.978240,25.050191,3454.808400,6.943559,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_tag_tx_energy_uj,1345.203320,6.463222,1350.759850,1.791514,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_listening_energy_uj,12601098.173892,82594.675313,12715116.936925,22894.075961,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_transmission_energy_uj,4764.181560,31.065839,4805.552700,8.611011,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),total_bits,4399895.760000,24895.220256,4428892.800000,6900.602992,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),avg_tag_bits,269.040664,1.292644,270.151970,0.358303,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),avg_reader_bits,170.948912,1.252510,172.740420,0.347178,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),avg_total_bits,439.989576,2.489522,442.889280,0.690060,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),avg_query_efficiency,0.535812,0.002452,0.539460,0.000680,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),peak_stack_depth,20.420000,0.949543,22.000000,0.263200,50
"scenario_label=clustered,energy_profile=baseline",NLHQT(n=2),avg_tag_responses,39.790332,0.323644,40.075985,0.089710,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_protocol_time_ms,10169.983300,86.199965,10294.043250,23.893411,50
"scenario_label=clustered,energy_profile=baseline",SGCT,throughput_tags_per_sec,983.354999,8.333111,996.592409,2.309821,50
"scenario_label=clustered,energy_profile=baseline",SGCT,system_efficiency,0.781937,0.003179,0.786993,0.000881,50
"scenario_label=clustered,energy_profile=baseline",SGCT,collision_slots,2788.960000,52.005086,2864.100000,14.415074,50
"scenario_label=clustered,energy_profile=baseline",SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_energy_uj,5085679.939367,49319.016231,5157087.705856,13670.533841,50
"scenario_label=clustered,energy_profile=baseline",SGCT,energy_per_tag_uj,508.567994,4.931902,515.708771,1.367053,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_reader_tx_energy_uj,1096.922040,12.244482,1114.636700,3.393997,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_tag_tx_energy_uj,500.617690,10.837454,527.178325,3.003989,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_listening_energy_uj,5084082.399637,49310.291542,5155485.000306,13668.115480,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_transmission_energy_uj,1597.539730,15.088082,1619.735600,4.182203,50
"scenario_label=clustered,energy_profile=baseline",SGCT,total_bits,1549696.400000,21623.041676,1600277.650000,5993.601364,50
"scenario_label=clustered,energy_profile=baseline",SGCT,avg_tag_bits,100.123538,2.167491,105.435665,0.600798,50
"scenario_label=clustered,energy_profile=baseline",SGCT,avg_reader_bits,54.846102,0.612224,55.731835,0.169700,50
"scenario_label=clustered,energy_profile=baseline",SGCT,avg_total_bits,154.969640,2.162304,160.027765,0.599360,50
"scenario_label=clustered,energy_profile=baseline",SGCT,avg_query_efficiency,3.586788,0.066869,3.694680,0.018535,50
"scenario_label=clustered,energy_profile=baseline",SGCT,peak_stack_depth,35.140000,1.761377,38.550000,0.488229,50
"scenario_label=clustered,energy_profile=baseline",SGCT,progressive_probe_count,1396.900000,26.206597,1434.550000,7.264098,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_grouping_trigger_count,1391.480000,25.890854,1429.000000,7.176579,50
"scenario_label=clustered,energy_profile=baseline",SGCT,local_short_id_trigger_count,129.000000,0.000000,129.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_groups_pruned,41834.780000,388.277425,42397.550000,107.625011,50
"scenario_label=clustered,energy_profile=baseline",SGCT,sparse_signature_groups,11388.900000,26.008829,11426.550000,7.209280,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_marker_bits,32991.420000,863.487520,35110.450000,239.346529,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_marker_tag_bits,32991.420000,863.487520,35110.450000,239.346529,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_non_idle_marker_count,11388.900000,26.008829,11426.550000,7.209280,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_collision_groups,1392.060000,25.834173,1429.550000,7.160867,50
"scenario_label=clustered,energy_profile=baseline",SGCT,signature_singleton_groups,9996.840000,2.526270,10000.000000,0.700246,50
"scenario_label=clustered,energy_profile=baseline",SGCT,low_d_fallback_count,1.580000,1.263135,3.550000,0.350123,50
"scenario_label=clustered,energy_profile=baseline",SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,epc_verification_count,10000.000000,0.000000,10000.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
"scenario_label=clustered,energy_profile=baseline",SGCT,avg_tag_responses,6.599684,0.172735,7.023050,0.047880,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_protocol_time_ms,16108.755600,81.133273,16250.627188,22.488996,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),throughput_tags_per_sec,620.795845,3.125890,625.729770,0.866453,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),system_efficiency,0.330503,0.001618,0.333044,0.000448,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),collision_slots,9282.880000,55.860482,9375.000000,15.483736,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),idle_slots,10974.720000,138.439560,11184.050000,38.373488,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_energy_uj,16142244.018870,95919.681485,16301218.286775,26587.579233,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),energy_per_tag_uj,1614.224402,9.591968,1630.121829,2.658758,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_reader_tx_energy_uj,1807.087320,11.203232,1825.843000,3.105377,50
