scenario_label,DQTA(k_max=3),DRCT,EMDT,LAPCT,NLHQT(n=2),SGCT
random,15.522201988120111,27.849313488127493,35.351880551959326,0.275255808294757,25.868703426341256,13.405885370239442
prefix80,14.100106098891596,11.881241685951851,31.08177630959981,0.10973714047668637,9.848075678019539,0.0
dispersed,665.9979746390825,2903.244581316125,30.29298972105592,0.13299263137482467,11.178649249350299,31.019855318811526
sequential,0.0,0.0,28.43978015104899,0.0,0.0,0.0
clustered,13.808927801969274,26.818315222250632,29.943855612796426,2.886994173877045,25.624567723963654,13.783270114163763
