experiment_name,scenario,run_id,point_seed,algorithm,algorithm_seed,tag_count,epc_length,status,runtime,scenario_point,algorithm_name
formal_sgct_ber_robustness,prefix80,4,2304596692,DQTA(k_max=3),2423916876,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,4,3544985902,DQTA(k_max=3),974519796,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,4,2308643406,DQTA(k_max=3),643707768,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,4,628398777,DQTA(k_max=3),2540520264,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,4,3151803957,DQTA(k_max=3),2720142315,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,4,884369724,DQTA(k_max=3),1727205330,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,4,1485952046,DQTA(k_max=3),1857302869,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,5,3469736891,DQTA(k_max=3),390828600,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,5,3509184001,DQTA(k_max=3),1502630126,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,5,4253058073,DQTA(k_max=3),3199208852,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,5,2959467324,DQTA(k_max=3),2629284677,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,5,4130768650,DQTA(k_max=3),2159345451,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,5,3073228930,DQTA(k_max=3),2171736135,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,5,3738602545,DQTA(k_max=3),2080159746,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,5,557148350,DQTA(k_max=3),437656813,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,5,4268252525,DQTA(k_max=3),3344244416,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,5,145967384,DQTA(k_max=3),1118083808,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,5,2363535083,DQTA(k_max=3),864526155,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,5,433967878,DQTA(k_max=3),3025703586,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,6,3337349798,DQTA(k_max=3),3962496335,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,6,1655426049,DQTA(k_max=3),2413999844,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,6,329626441,DQTA(k_max=3),3142807918,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,6,2006090264,DQTA(k_max=3),2914795678,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,6,2934984121,DQTA(k_max=3),3068827784,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,6,1377424152,DQTA(k_max=3),3369286264,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,6,2977557211,DQTA(k_max=3),909199419,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,6,2451204388,DQTA(k_max=3),20489039,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,6,3193947829,DQTA(k_max=3),4101201499,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,6,882930599,DQTA(k_max=3),788944468,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,6,1702237679,DQTA(k_max=3),1640668443,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,6,1834789613,DQTA(k_max=3),760369757,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,7,3331593297,DQTA(k_max=3),428805255,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,7,41212192,DQTA(k_max=3),3543648533,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,7,2055669344,DQTA(k_max=3),2056568996,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,7,392053441,DQTA(k_max=3),2092774778,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,7,3187394708,DQTA(k_max=3),3387877440,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,7,30587592,DQTA(k_max=3),1273655692,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,7,2491225338,DQTA(k_max=3),3007672483,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,7,638891197,DQTA(k_max=3),2961799439,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
