scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,10945.1800,4915.0800,0.0000,3952.6200,5975.9000,6.0800,0.0000,0.0000
scenario_label=dispersed,2843.7400,26436.7800,0.0000,4007.7000,5931.6800,0.0000,0.0000,0.0000
scenario_label=prefix64,10978.6200,4483.6600,0.0000,3969.9600,5928.3000,0.0000,0.0000,0.0000
scenario_label=prefix72,10950.4400,4465.4400,0.0000,3966.6400,5921.4000,0.0000,0.0000,0.0000
scenario_label=prefix80,8625.4000,2565.7600,0.0000,3951.7600,5963.3600,0.0000,0.0000,0.0000
scenario_label=prefixed,10955.2400,4475.4400,0.0000,4004.5000,5939.0800,0.0000,0.0000,0.0000
scenario_label=random,10977.9600,4417.2200,0.0000,3973.4200,5947.4200,0.0000,0.0000,0.0000
scenario_label=sequential,3.0000,88.0000,0.0000,3968.9000,5948.1800,2.0000,0.0000,0.0000
