scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,6083248.8200,4777876.8600,3189383.8200,1721497.4400,7033643.0400,6407986.9800,4403508.9600,1546185.2800
scenario_label=dispersed,7019248.5400,7781962.2800,3201781.4800,1720763.9200,7027004.4000,4912363.1200,1383484.8200,1175482.8000
scenario_label=prefix64,3425112.7800,4883213.4200,2510317.7800,1721749.6400,7043595.3200,4768578.5600,1467185.1600,1132482.8400
scenario_label=prefix72,2671578.5800,5228851.5400,2461393.5800,1721847.6400,6994107.3600,3998928.7600,1306725.2800,1031380.0600
scenario_label=prefix80,1840377.2200,5323755.0600,2419227.0200,1723480.8400,6996688.8000,3231459.9800,1079546.6000,713225.0000
scenario_label=prefixed,4929462.4000,4179003.8800,2599091.1800,1721043.1600,7011951.2400,6307573.0200,1787550.7200,1264742.5400
scenario_label=random,9443444.5600,2054654.0000,2867718.2800,1721203.5200,7049044.8800,10926901.2000,2747443.8400,1654418.1800
scenario_label=sequential,1329872.0000,5107454.0000,2503871.4400,1722114.4800,7074716.9200,2973813.0000,897960.0000,623370.0000
