scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,16099.1831,23180.9907,26334.4540,13668.0181,79557.5046,29657.2352,25171.5302,10157.5597
scenario_label=dispersed,23356.3310,58715.5083,32262.2383,13711.4988,79474.3671,30360.6834,9177.0019,6718.7489
scenario_label=prefix64,16091.0595,23136.9975,27373.9111,13688.1483,79673.8675,29867.6246,11547.2150,8735.7259
scenario_label=prefix72,16038.3425,24029.5920,27955.1379,13678.6851,79077.5574,30362.1230,10682.2227,8042.2069
scenario_label=prefix80,14764.1055,21802.1869,28610.4598,13683.0130,79111.6842,30839.3973,9180.3430,5490.7375
scenario_label=prefixed,16167.1257,21193.5075,26114.3586,13702.6341,79293.6724,28878.2723,13276.2946,9377.3600
scenario_label=random,16387.3780,15222.8735,22360.9240,13655.7480,79740.8661,25910.2944,18442.2383,11247.6942
scenario_label=sequential,9760.6850,17994.6763,29938.0936,13686.9551,80049.9992,30901.2612,7161.8400,4609.6600
