scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,34861.7800,44742.2400,20418.5200,19887.4000,162348.8800,19928.8400,17447.5600,15559.9000
scenario_label=dispersed,34519.4200,109307.3400,22768.0400,19985.0400,162155.5600,19956.8000,16181.9400,11253.1200
scenario_label=prefix64,34898.7000,43447.9800,18321.4800,19923.6000,162590.7400,19956.6400,17218.3600,13775.2400
scenario_label=prefix72,34855.5200,43393.3200,18292.8800,19910.3800,161285.5200,19956.6400,17211.9000,13785.8800
scenario_label=prefix80,31482.2200,37694.2800,18314.3200,19903.9000,161371.1200,19956.8800,16187.6400,11027.0000
scenario_label=prefixed,34881.5000,43423.3200,18312.6000,19972.0800,161762.5400,19956.6400,17227.9800,13779.1400
scenario_label=random,34910.8800,43248.6600,18296.5600,19890.7200,162742.2000,19956.7600,17226.1800,13790.2000
scenario_label=sequential,18588.0000,30261.0000,19028.2000,19922.2800,163418.1000,19905.0000,13337.0000,10631.0000
