scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,90.3036,152.9891,177.4219,24.4061,357.1675,212.5240,171.1117,54.7605
scenario_label=dispersed,156.1371,414.2797,229.1784,24.4185,356.7422,223.6245,60.0962,30.9883
scenario_label=prefix64,93.1530,154.7878,199.5105,24.4404,357.6996,215.7856,65.5981,45.1191
scenario_label=prefix72,100.4648,166.1301,205.8611,24.4325,354.8281,223.7484,65.5592,44.1735
scenario_label=prefix80,99.2270,153.7504,212.7379,24.5122,355.0165,231.4333,60.1215,29.3225
scenario_label=prefixed,78.3380,130.8844,186.1223,24.4213,355.8776,199.8543,65.6337,42.2049
scenario_label=random,33.7856,58.1254,146.1688,24.3788,358.0328,152.0619,65.6233,33.1586
scenario_label=sequential,67.0128,126.6840,223.1265,24.4532,359.5198,232.9525,47.7960,26.3434
