scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=clustered,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,NLHQT(n=2),total_energy_uj,12618562.318720,82810.474055,12715793.378737,22953.892321,50
scenario_label=clustered,NLHQT(n=2),total_listening_energy_uj,12613793.888680,82780.695245,12710994.064938,22945.638056,50
scenario_label=clustered,NLHQT(n=2),total_transmission_energy_uj,4768.430040,31.517170,4801.195800,8.736114,50
scenario_label=clustered,NLHQT(n=2),total_bits,4403508.960000,26432.444421,4426659.600000,7326.699792,50
scenario_label=clustered,NLHQT(n=2),avg_tag_bits,269.239192,1.461492,270.144750,0.405105,50
scenario_label=clustered,NLHQT(n=2),avg_reader_bits,171.111704,1.231334,172.524400,0.341308,50
scenario_label=clustered,NLHQT(n=2),avg_total_bits,440.350896,2.643244,442.665960,0.732670,50
scenario_label=clustered,NLHQT(n=2),avg_query_efficiency,0.535612,0.002243,0.538892,0.000622,50
scenario_label=clustered,NLHQT(n=2),peak_stack_depth,20.220000,0.932191,22.000000,0.258390,50
scenario_label=clustered,NLHQT(n=2),avg_tag_responses,39.839598,0.364359,40.072375,0.100995,50
scenario_label=clustered,SGCT,total_protocol_time_ms,10157.559700,82.096893,10276.389812,22.756098,50
scenario_label=clustered,SGCT,throughput_tags_per_sec,984.551545,7.968673,997.198478,2.208803,50
scenario_label=clustered,SGCT,system_efficiency,0.782402,0.003020,0.787234,0.000837,50
scenario_label=clustered,SGCT,collision_slots,2781.340000,49.300664,2853.250000,13.665447,50
scenario_label=clustered,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,total_energy_uj,5073445.732270,44435.226226,5143418.519512,12316.816317,50
scenario_label=clustered,SGCT,total_listening_energy_uj,5071851.231410,44423.263465,5141797.318963,12313.500409,50
scenario_label=clustered,SGCT,total_transmission_energy_uj,1594.500860,15.905268,1627.187425,4.408715,50
scenario_label=clustered,SGCT,total_bits,1546185.280000,20569.763603,1604901.950000,5701.647578,50
scenario_label=clustered,SGCT,avg_tag_bits,99.857980,1.901736,105.507765,0.527134,50
scenario_label=clustered,SGCT,avg_reader_bits,54.760548,0.580538,55.600550,0.160917,50
scenario_label=clustered,SGCT,avg_total_bits,154.618528,2.056976,160.490195,0.570165,50
scenario_label=clustered,SGCT,avg_query_efficiency,3.596500,0.063972,3.700008,0.017732,50
scenario_label=clustered,SGCT,peak_stack_depth,35.460000,2.012309,39.000000,0.557784,50
scenario_label=clustered,SGCT,progressive_probe_count,1393.060000,24.621552,1429.300000,6.824746,50
scenario_label=clustered,SGCT,signature_grouping_trigger_count,1387.720000,24.846500,1424.500000,6.887098,50
scenario_label=clustered,SGCT,local_short_id_trigger_count,129.000000,0.000000,129.000000,0.000000,50
scenario_label=clustered,SGCT,signature_groups_pruned,41778.360000,372.544738,42328.500000,103.264133,50
scenario_label=clustered,SGCT,sparse_signature_groups,11385.160000,25.027626,11423.500000,6.937304,50
scenario_label=clustered,SGCT,signature_marker_bits,32884.360000,762.672229,35147.200000,211.401956,50
scenario_label=clustered,SGCT,signature_marker_tag_bits,32884.360000,762.672229,35147.200000,211.401956,50
scenario_label=clustered,SGCT,signature_non_idle_marker_count,11385.160000,25.027626,11423.500000,6.937304,50
scenario_label=clustered,SGCT,signature_collision_groups,1388.280000,24.718860,1423.950000,6.851718,50
