scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,4396.1786,4683.7745,4256.0199,1226.8402,8874.3346,6391.8527,4768.4300,1594.5009
scenario_label=dispersed,5851.6802,10105.1765,5038.5665,1226.6595,8864.6357,5810.5491,1593.1857,1052.5656
scenario_label=prefix64,3109.8516,4763.4239,4247.8168,1227.4804,8887.2921,5621.0733,1717.5647,1243.0284
scenario_label=prefix72,2842.7620,5106.3779,4318.6137,1227.4119,8819.4758,5355.6905,1636.7502,1178.2921
scenario_label=prefix80,2408.5936,4968.1341,4400.6818,1229.4231,8823.5914,5087.2297,1441.5960,796.4500
scenario_label=prefixed,3639.8012,4052.7685,4091.3808,1226.8407,8844.1394,6151.6010,1878.2812,1265.4445
scenario_label=random,5228.5056,1899.2085,3626.3915,1226.2840,8895.0150,7744.3798,2358.0714,1324.5888
scenario_label=sequential,1670.1280,4453.9870,4598.8325,1227.8549,8930.1558,4981.1940,1165.9200,706.8360
