scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,5.8017,75.6215,4.3513,5.3123,252.6320,11.8877,39.8396,6.5783
scenario_label=dispersed,9.8905,88.6263,5.0361,5.3203,254.4758,11.5746,9.3064,5.7200
scenario_label=prefix64,5.1656,78.6191,3.7909,5.3159,256.2406,11.6172,9.5602,4.2820
scenario_label=prefix72,5.1644,86.6140,3.7843,5.3150,250.5960,11.6177,9.5585,4.2827
scenario_label=prefix80,5.0648,94.1402,3.7891,5.3169,251.0204,11.5758,9.3078,4.0000
scenario_label=prefixed,5.1649,62.6192,3.7884,5.3186,252.8776,11.6159,9.5607,4.2824
scenario_label=random,5.1656,14.6174,3.7860,5.3082,255.6839,11.6177,9.5605,4.2839
scenario_label=sequential,4.9984,96.0000,3.9787,5.3172,257.0226,10.9952,9.0000,4.0000
