scenario_point,SGCT
scenario_label=clustered,1.5600
scenario_label=dispersed,0.0000
scenario_label=prefix64,7.0400
scenario_label=prefix72,238.7200
scenario_label=prefix80,0.0000
scenario_label=prefixed,0.0000
scenario_label=random,0.0000
scenario_label=sequential,0.0000
