scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,0.3309,0.3353,0.4903,0.5029,0.0616,0.4980,0.3488,0.7824
scenario_label=dispersed,0.3694,0.1475,0.4428,0.5004,0.0617,0.4990,0.3783,0.9312
scenario_label=prefix64,0.3305,0.3453,0.5458,0.5020,0.0615,0.4990,0.3545,0.8413
scenario_label=prefix72,0.3309,0.3457,0.5467,0.5023,0.0620,0.4990,0.3547,0.8409
scenario_label=prefix80,0.3677,0.3979,0.5461,0.5025,0.0620,0.4990,0.3781,0.9512
scenario_label=prefixed,0.3307,0.3454,0.5461,0.5008,0.0618,0.4990,0.3543,0.8410
scenario_label=random,0.3304,0.3468,0.5466,0.5028,0.0615,0.4990,0.3544,0.8406
scenario_label=sequential,0.6359,0.4957,0.5256,0.5020,0.0612,0.4976,0.4285,0.9695
