scenario_point,DQTA(k_max=3),DRCT,EAQ_CBB,EMDT,HT_EEAC,LAPCT,NLHQT(n=2),SGCT
scenario_label=clustered,621.1678,431.4004,379.8842,731.6824,125.7517,337.1859,397.2893,984.5515
scenario_label=dispersed,440.6576,181.9374,312.1414,729.3536,125.8717,329.3878,1089.6835,1492.4231
scenario_label=prefix64,621.4797,432.2213,365.3141,730.6008,125.5610,334.8107,866.0161,1144.7894
scenario_label=prefix72,623.5184,416.1706,357.7198,731.1268,126.4984,329.3577,936.1435,1243.5599
scenario_label=prefix80,677.3331,458.6744,349.5258,730.8794,126.4665,324.2606,1089.2867,1821.2490
scenario_label=prefixed,618.5520,471.8629,382.9330,729.8304,126.1605,346.2811,753.2261,1066.4314
scenario_label=random,610.2319,656.9158,447.2102,732.3574,125.4498,385.9470,542.2363,889.0783
scenario_label=sequential,1024.5183,555.7199,334.0263,730.6727,124.9637,323.6114,1396.2892,2169.3574
