scenario_point,SGCT
scenario_label=clustered,8.0000
scenario_label=dispersed,8.0000
scenario_label=prefix64,8.0000
scenario_label=prefix72,8.0000
scenario_label=prefix80,8.0000
scenario_label=prefixed,8.0000
scenario_label=random,8.0000
scenario_label=sequential,8.0000
