TOTAL_TAGS,BINARY_LENGTH,id_distribution,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,ovg_trigger_count,hbmt_ovg_trigger_count,fallback_invocation_count,prefix_stagnation_trigger_count,prefix_stag_score_trigger_count,repeated_pattern_trigger_count,ovg_rehash_count,ovg_width_up_count,ovg_width_down_count,ovg_no_singleton_count,ovg_success_count,post_ovg_singleton_count,ovg_fallback_avoid_count,inspect_collision_count,fcw_cache_created_count,fcw_cache_hit_count,fcw_cache_hit_ratio,fcw_fast_path_count,fcw_width_up_count,fcw_width_down_count,adaptive_cbit_r4_count,multibit_fallback_count,mode_lock1_count,mode_lock2_count,mode_cbit_count,mode_pivot_count,mode_ovg_count,mode_fallback_count,fallback_invocation_ratio,min_tag_responses,max_tag_responses,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,drct_random_check_count,drct_unresolved_stack_empty_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,channel_use_ratio
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,211044602,2780315773,6983280.000000,128304.000000,720304.000000,9664,1754937.458750,616.760000,1755554.218750,5000,5000,1735,2929,,,,,,,,,,,,,,,,,,,,5.157600,,715.995922,EMDT,48,41.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9664,0.517384,144.060800,25.660800,848608.000000,169.721600,1.707067,6983.280000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,621164021,3439989982,7087607.500000,130108.000000,720000.000000,9847,1772849.148000,620.216000,1773469.364000,5000,5000,1811,3036,,,,,,,,,,,,,,,,,,,,5.211000,,705.456672,EMDT,49,44.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9847,0.507769,144.000000,26.021600,850108.000000,170.021600,1.646904,7087.607500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,1899186387,661450932,6903570.000000,126830.000000,720224.000000,9598,1729219.321000,613.772000,1729833.093000,5000,5000,1762,2836,,,,,,,,,,,,,,,,,,,,5.113000,,724.262954,EMDT,49,44.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9598,0.520942,144.044800,25.366000,847054.000000,169.410800,1.763047,6903.570000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1272058508,806151275,6958560.000000,128238.000000,721008.000000,9634,1724455.244250,616.980000,1725072.224250,5000,5000,1726,2908,,,,,,,,,,,,,,,,,,,,5.145200,,718.539468,EMDT,49,42.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634,0.518995,144.201600,25.647600,849246.000000,169.849200,1.719395,6958.560000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,3715116770,548338651,7091850.000000,130306.000000,720384.000000,9866,1790305.109750,620.804000,1790925.913750,5000,5000,1821,3045,,,,,,,,,,,,,,,,,,,,5.212800,,705.034652,EMDT,49,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9866,0.506791,144.076800,26.061200,850690.000000,170.138000,1.642036,7091.850000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,145061007,1217730034,7749133.750000,312994.000000,497665.000000,9009,1942124.671375,874.820500,1942999.491875,5000,5000,847,3162,,,,,,,,,,,,,,,,,,,,7.871800,,645.233411,FHS_RAC,0,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9009,0.555001,99.533000,62.598800,810659.000000,162.131800,1.581278,7749.133750,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,4253869804,1210405924,11645253.750000,744632.000000,257873.000000,9003,2909960.912250,1618.200500,2911579.112750,5000,5000,855,3148,,,,,,,,,,,,,,,,,,,,8.361600,,429.359472,FHS_RAC,0,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9003,0.555370,51.574600,148.926400,1002505.000000,200.501000,1.588310,11645.253750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2877941706,3622248535,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,0,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,365079545,801951166,14956917.500000,1060754.000000,139612.000000,9999,3741968.374250,2191.314000,3744159.688250,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.591400,,334.293480,FHS_RAC,0,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,27.922400,212.150800,1200366.000000,240.073200,1.000200,14956.917500,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3443043847,4077080453,7738050.000000,312048.000000,497910.000000,8997,1933428.633625,873.051000,1934301.684625,5000,5000,837,3160,,,,,,,,,,,,,,,,,,,,7.868200,,646.157624,FHS_RAC,1,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8997,0.555741,99.582000,62.409600,809958.000000,161.991600,1.582278,7738.050000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3563885791,866267549,11675055.000000,746870.000000,257886.000000,9029,2906175.989125,1622.683000,2907798.672125,5000,5000,875,3154,,,,,,,,,,,,,,,,,,,,8.358400,,428.263507,FHS_RAC,1,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9029,0.553771,51.577200,149.374000,1004756.000000,200.951200,1.585289,11675.055000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1698211127,3066064148,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,1,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,915139748,2643512206,14915048.750000,1056288.000000,141845.000000,9999,3731074.633875,2183.498500,3733258.132375,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.584600,,335.231891,FHS_RAC,1,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,28.369000,211.257600,1198133.000000,239.626600,1.000200,14915.048750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3876848227,729367147,7748845.000000,312872.000000,497834.000000,9017,1941232.494625,874.661000,1942107.155625,5000,5000,871,3146,,,,,,,,,,,,,,,,,,,,7.860200,,645.257454,FHS_RAC,2,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9017,0.554508,99.566800,62.574400,810706.000000,162.141200,1.589320,7748.845000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3214578017,3354879318,11685650.000000,747800.000000,257670.000000,9037,2921760.022125,1624.435000,2923384.457125,5000,5000,892,3145,,,,,,,,,,,,,,,,,,,,8.368800,,427.875214,FHS_RAC,2,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9037,0.553281,51.534000,149.560000,1005470.000000,201.094000,1.589825,11685.650000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2062312987,613953294,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,2,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2711283668,1830002059,15263911.250000,1093500.000000,123239.000000,9999,3818511.170875,2248.619500,3820759.790375,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.569800,,327.570039,FHS_RAC,2,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,24.647800,218.700000,1216739.000000,243.347800,1.000200,15263.911250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,422175063,2043135531,7757522.500000,313558.000000,497752.000000,9031,1936583.839375,875.992000,1937459.831375,5000,5000,898,3133,,,,,,,,,,,,,,,,,,,,7.852800,,644.535675,FHS_RAC,3,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9031,0.553649,99.550400,62.711600,811310.000000,162.262000,1.595914,7757.522500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,851243702,1647497136,11629916.250000,743444.000000,257903.000000,8989,2896226.493250,1615.839500,2897842.332750,5000,5000,831,3158,,,,,,,,,,,,,,,,,,,,8.359800,,429.925710,FHS_RAC,3,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989,0.556235,51.580600,148.688800,1001347.000000,200.269400,1.583281,11629.916250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2853207391,3939435733,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,3,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,1060205302,1212443942,15251817.500000,1092210.000000,123884.000000,9999,3815986.480875,2246.362000,3818232.842875,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.579400,,327.829782,FHS_RAC,3,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,24.776800,218.442000,1216094.000000,243.218800,1.000200,15251.817500,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,227964392,1406456353,7746975.000000,312892.000000,497618.000000,9005,1937909.187000,874.593000,1938783.780000,5000,5000,860,3145,,,,,,,,,,,,,,,,,,,,7.867400,,645.413210,FHS_RAC,4,22.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9005,0.555247,99.523600,62.578400,810510.000000,162.102000,1.589825,7746.975000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,556190795,2439284859,11609220.000000,741964.000000,257790.000000,8969,2911975.812250,1612.823000,2913588.635250,5000,5000,823,3146,,,,,,,,,,,,,,,,,,,,8.358600,,430.692157,FHS_RAC,4,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8969,0.557476,51.558000,148.392800,999754.000000,199.950800,1.589320,11609.220000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,3880519409,2571728195,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,4,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,3025823809,986785568,14131148.750000,972672.000000,183653.000000,9999,3535626.989125,2037.170500,3537664.159625,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.562600,,353.828276,FHS_RAC,4,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,36.730600,194.534400,1156325.000000,231.265000,1.000200,14131.148750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3641769407,1871695463,7740400.000000,312326.000000,497762.000000,8997,1935327.611625,873.533000,1936201.144625,5000,5000,847,3150,,,,,,,,,,,,,,,,,,,,7.855200,,645.961449,FHS_RAC,5,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8997,0.555741,99.552400,62.465200,810088.000000,162.017600,1.587302,7740.400000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3325320831,3605196213,11641221.250000,744324.000000,257871.000000,8999,2906676.295125,1617.583500,2908293.878625,5000,5000,847,3152,,,,,,,,,,,,,,,,,,,,8.356600,,429.508201,FHS_RAC,5,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8999,0.555617,51.574200,148.864800,1002195.000000,200.439000,1.586294,11641.221250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2415525930,2180523699,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,5,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,11758426,1824625539,15350123.750000,1102696.000000,118641.000000,9999,3840783.802750,2264.712500,3843048.515250,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.589400,,325.730273,FHS_RAC,5,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,23.728200,220.539200,1221337.000000,244.267400,1.000200,15350.123750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,1753405102,659159981,7713180.000000,310460.000000,497778.000000,8943,1929554.646500,869.809000,1930424.455500,5000,5000,824,3119,,,,,,,,,,,,,,,,,,,,7.850200,,648.241063,FHS_RAC,6,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8943,0.559097,99.555600,62.092000,808238.000000,161.647600,1.603078,7713.180000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,438490798,593302474,11644822.500000,744678.000000,257764.000000,9001,2908164.948375,1618.238000,2909783.186375,5000,5000,863,3138,,,,,,,,,,,,,,,,,,,,8.362200,,429.375373,FHS_RAC,6,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9001,0.555494,51.552800,148.935600,1002442.000000,200.488400,1.593372,11644.822500,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1884854561,2872449627,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,6,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2336461778,2474016179,15156848.750000,1082080.000000,128949.000000,9999,3792874.955500,2228.634500,3795103.590000,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.572800,,329.883875,FHS_RAC,6,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,25.789800,216.416000,1211029.000000,242.205800,1.000200,15156.848750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,2887159121,973954609,7722207.500000,310960.000000,497900.000000,8965,1933095.887625,870.870000,1933966.757625,5000,5000,814,3151,,,,,,,,,,,,,,,,,,,,7.852000,,647.483249,FHS_RAC,7,22.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8965,0.557724,99.580000,62.192000,808860.000000,161.772000,1.586798,7722.207500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3621438902,2996673107,11663512.500000,746118.000000,257676.000000,9017,2917352.064250,1621.074000,2918973.138250,5000,5000,867,3150,,,,,,,,,,,,,,,,,,,,8.360600,,428.687327,FHS_RAC,7,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9017,0.554508,51.535200,149.223600,1003794.000000,200.758800,1.587302,11663.512500,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,977704732,1122411199,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,7,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,77858678,2806451227,15220111.250000,1088828.000000,125575.000000,9999,3808415.995625,2240.443500,3810656.439125,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.583000,,328.512710,FHS_RAC,7,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,25.115000,217.765600,1214403.000000,242.880600,1.000200,15220.111250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,750136302,2928263558,7762100.000000,313914.000000,497662.000000,9035,1942434.857125,876.659000,1943311.516125,5000,5000,880,3155,,,,,,,,,,,,,,,,,,,,7.869000,,644.155576,FHS_RAC,8,22.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9035,0.553403,99.532400,62.782800,811576.000000,162.315200,1.584786,7762.100000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,1805391087,3637101306,11680273.750000,747318.000000,257845.000000,9035,2927684.504750,1623.558500,2929308.063250,5000,5000,906,3129,,,,,,,,,,,,,,,,,,,,8.359400,,428.072159,FHS_RAC,8,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9035,0.553403,51.569000,149.463600,1005163.000000,201.032600,1.597955,11680.273750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1663675527,373693194,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,8,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2292991978,691440974,15025823.750000,1068104.000000,135937.000000,9999,3758984.009625,2204.176500,3761188.186125,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.576800,,332.760458,FHS_RAC,8,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,27.187400,213.620800,1204041.000000,240.808200,1.000200,15025.823750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,2353765644,2092527637,7739490.000000,312214.000000,497890.000000,9001,1935022.153125,873.373000,1935895.526125,5000,5000,879,3122,,,,,,,,,,,,,,,,,,,,7.848400,,646.037400,FHS_RAC,9,19.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9001,0.555494,99.578000,62.442800,810104.000000,162.020800,1.601537,7739.490000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,2515774820,2938976546,11651901.250000,745140.000000,257867.000000,9009,2912178.507875,1619.213500,2913797.721375,5000,5000,863,3146,,,,,,,,,,,,,,,,,,,,8.363000,,429.114519,FHS_RAC,9,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9009,0.555001,51.573400,149.028000,1003007.000000,200.601400,1.589320,11651.901250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,4222671049,2182528410,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,9,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,3175417247,3487229790,14826736.250000,1046868.000000,146555.000000,9999,3710371.170500,2167.013500,3712538.184000,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.584800,,337.228633,FHS_RAC,9,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,29.311000,209.373600,1193423.000000,238.684600,1.000200,14826.736250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,1299934156,1903027991,7725425.000000,311248.000000,497802.000000,8969,1937481.960125,871.397000,1938353.357125,5000,5000,819,3150,,,,,,,,,,,,,,,,,,,,7.861400,,647.213584,FHS_RAC,10,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8969,0.557476,99.560400,62.249600,809050.000000,161.810000,1.587302,7725.425000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,2811548696,2547698068,11699905.000000,748744.000000,257862.000000,9051,2935390.283750,1626.419000,2937016.702750,5000,5000,887,3164,,,,,,,,,,,,,,,,,,,,8.360600,,427.353897,FHS_RAC,10,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051,0.552425,51.572400,149.748800,1006606.000000,201.321200,1.580278,11699.905000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1384937056,4186543527,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,10,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,1584935888,1776220070,15225267.500000,1089378.000000,125300.000000,9999,3809562.705375,2241.406000,3811804.111375,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.579200,,328.401455,FHS_RAC,10,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,25.060000,217.875600,1214678.000000,242.935600,1.000200,15225.267500,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,104704096,3277718163,7711932.500000,310340.000000,497800.000000,8941,1927350.906125,869.580000,1928220.486125,5000,5000,810,3131,,,,,,,,,,,,,,,,,,,,7.852200,,648.345924,FHS_RAC,11,23.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8941,0.559222,99.560000,62.068000,808140.000000,161.628000,1.596934,7711.932500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3663031083,1892916295,11644218.750000,744604.000000,257809.000000,9001,2919320.592875,1618.112500,2920938.705375,5000,5000,861,3140,,,,,,,,,,,,,,,,,,,,8.348000,,429.397636,FHS_RAC,11,19.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9001,0.555494,51.561800,148.920800,1002413.000000,200.482600,1.592357,11644.218750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,3774987062,2753242988,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,11,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,989768170,1492909129,14595361.250000,1022188.000000,158895.000000,9999,3649880.772000,2123.823500,3652004.595500,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.568200,,342.574597,FHS_RAC,11,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,31.779000,204.437600,1181083.000000,236.216600,1.000200,14595.361250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3521431585,2239832795,7733915.000000,311758.000000,497934.000000,8989,1938186.063500,872.483000,1939058.546500,5000,5000,837,3152,,,,,,,,,,,,,,,,,,,,7.850000,,646.503097,FHS_RAC,12,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989,0.556235,99.586800,62.351600,809692.000000,161.938400,1.586294,7733.915000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,4056636307,3799639266,11661717.500000,745902.000000,257824.000000,9017,2906031.591375,1620.716000,2907652.307375,5000,5000,868,3149,,,,,,,,,,,,,,,,,,,,8.363200,,428.753312,FHS_RAC,12,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9017,0.554508,51.564800,149.180400,1003726.000000,200.745200,1.587806,11661.717500,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2048252943,459078945,10851485.000000,782394.000000,83422.000000,6669,2714194.825000,1606.499000,2715801.324000,5000,5000,1,1668,,,,,,,,,,,,,,,,,,,,7.817600,,460.766430,FHS_RAC,12,20.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,0.749738,16.684400,156.478800,865816.000000,173.163200,2.997602,10851.485000,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2594238279,707929918,15002723.750000,1065640.000000,137169.000000,9999,3755162.836500,2199.864500,3757362.701000,5000,5000,0,4999,,,,,,,,,,,,,,,,,,,,13.580600,,333.272817,FHS_RAC,12,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,0.500050,27.433800,213.128000,1202809.000000,240.561800,1.000200,15002.723750,,,,,,,,,,,
