id_distribution,algorithm_name,metric,mean,std,p95,ci95,n
random,NLHQT(n=1),avg_total_bits,293.313172,0.654699,294.315740,0.181473,50
random,NLHQT(n=1),avg_query_efficiency,0.346317,0.003706,0.351924,0.001027,50
random,NLHQT(n=1),peak_stack_depth,13.780000,0.581694,14.550000,0.161237,50
random,NLHQT(n=1),avg_tag_responses,15.619504,0.033127,15.668890,0.009182,50
random,NLHQT(n=2),total_protocol_time_ms,9157.835600,44.063024,9230.962250,12.213647,50
random,NLHQT(n=2),throughput_tags_per_sec,545.992933,2.628974,550.135311,0.728715,50
random,NLHQT(n=2),system_efficiency,0.354670,0.001654,0.357116,0.000458,50
random,NLHQT(n=2),collision_slots,9097.900000,65.659061,9193.100000,18.199763,50
random,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
random,NLHQT(n=2),total_energy_uj,2292799.906265,13820.937886,2314257.033825,3830.968530,50
random,NLHQT(n=2),total_listening_energy_uj,2291641.255765,13817.759726,2313092.872225,3830.087588,50
random,NLHQT(n=2),total_transmission_energy_uj,1158.650500,3.537400,1164.495250,0.980517,50
random,NLHQT(n=2),total_bits,1359764.240000,1890.931728,1362874.400000,524.139534,50
random,NLHQT(n=2),avg_tag_bits,208.117064,0.033847,208.172400,0.009382,50
random,NLHQT(n=2),avg_reader_bits,63.835784,0.345621,64.407740,0.095801,50
random,NLHQT(n=2),avg_total_bits,271.952848,0.378186,272.574880,0.104828,50
random,NLHQT(n=2),avg_query_efficiency,0.549605,0.003973,0.555491,0.001101,50
random,NLHQT(n=2),peak_stack_depth,19.440000,0.674915,20.550000,0.187077,50
random,NLHQT(n=2),avg_tag_responses,9.058532,0.016923,9.086200,0.004691,50
random,SD-CGQT,total_protocol_time_ms,2305.896225,51.038940,2388.644937,14.147272,50
random,SD-CGQT,throughput_tags_per_sec,2169.392977,47.896592,2241.277472,13.276258,50
random,SD-CGQT,system_efficiency,0.411993,0.002574,0.416077,0.000714,50
random,SD-CGQT,collision_slots,1539.400000,29.882081,1590.700000,8.282890,50
random,SD-CGQT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
random,SD-CGQT,total_energy_uj,510305.672403,12813.024793,532944.702875,3551.589274,50
random,SD-CGQT,total_listening_energy_uj,509632.966283,12806.792191,532260.666975,3549.861685,50
random,SD-CGQT,total_transmission_energy_uj,672.706120,8.237979,685.658150,2.283451,50
random,SD-CGQT,total_bits,1086170.240000,11142.695905,1103536.300000,3088.597727,50
random,SD-CGQT,avg_tag_bits,199.951248,1.893509,203.007000,0.524854,50
random,SD-CGQT,avg_reader_bits,17.282800,0.381757,17.936410,0.105818,50
random,SD-CGQT,avg_total_bits,217.234048,2.228539,220.707260,0.617720,50
random,SD-CGQT,avg_query_efficiency,3.249215,0.062880,3.350196,0.017429,50
random,SD-CGQT,avg_tag_responses,10.472360,0.103439,10.632460,0.028672,50
random,SGCT,total_protocol_time_ms,5783.349750,24.929572,5819.439063,6.910125,50
random,SGCT,throughput_tags_per_sec,864.566609,3.728148,870.056545,1.033390,50
random,SGCT,system_efficiency,0.850807,0.003959,0.856634,0.001097,50
random,SGCT,collision_slots,876.900000,27.333354,916.850000,7.576419,50
random,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,total_energy_uj,1459548.994918,7141.162103,1470036.218712,1979.429146,50
random,SGCT,total_listening_energy_uj,1458894.989087,7138.185429,1469378.753437,1978.604054,50
random,SGCT,total_transmission_energy_uj,654.005830,3.378867,658.882550,0.936574,50
random,SGCT,total_bits,818944.760000,2020.399097,821903.500000,560.026058,50
random,SGCT,avg_tag_bits,131.184492,0.089202,131.321440,0.024726,50
random,SGCT,avg_reader_bits,32.604460,0.315889,33.057440,0.087560,50
random,SGCT,avg_total_bits,163.788952,0.404080,164.380700,0.112005,50
random,SGCT,avg_query_efficiency,5.707360,0.178763,5.975177,0.049551,50
random,SGCT,peak_stack_depth,256.180000,0.437526,257.000000,0.121276,50
random,SGCT,progressive_probe_count,439.300000,13.699769,459.200000,3.797382,50
random,SGCT,signature_grouping_trigger_count,438.600000,13.642670,458.650000,3.781555,50
random,SGCT,local_short_id_trigger_count,257.000000,0.000000,257.000000,0.000000,50
random,SGCT,signature_groups_pruned,63260.000000,204.640052,63560.750000,56.723329,50
random,SGCT,sparse_signature_groups,5437.600000,13.642670,5457.650000,3.781555,50
random,SGCT,signature_marker_bits,10368.020000,27.929569,10409.850000,7.741682,50
random,SGCT,signature_marker_tag_bits,10368.020000,27.929569,10409.850000,7.741682,50
random,SGCT,signature_non_idle_marker_count,5437.600000,13.642670,5457.650000,3.781555,50
random,SGCT,signature_collision_groups,437.600000,13.642670,457.650000,3.781555,50
random,SGCT,signature_singleton_groups,5000.000000,0.000000,5000.000000,0.000000,50
random,SGCT,low_d_fallback_count,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
random,SGCT,epc_verification_count,5000.000000,0.000000,5000.000000,0.000000,50
random,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
random,SGCT,avg_tag_responses,4.147488,0.011187,4.164160,0.003101,50
random,SUBF-CGDFSA,total_protocol_time_ms,5848.258600,66.638713,5962.104250,18.471309,50
random,SUBF-CGDFSA,throughput_tags_per_sec,855.064316,9.758787,873.088982,2.704998,50
random,SUBF-CGDFSA,system_efficiency,0.000000,0.000000,0.000000,0.000000,50
random,SUBF-CGDFSA,collision_slots,0.000000,0.000000,0.000000,0.000000,50
random,SUBF-CGDFSA,idle_slots,0.000000,0.000000,0.000000,0.000000,50
random,SUBF-CGDFSA,total_energy_uj,1467868.486130,19008.502650,1501752.181062,5268.888121,50
random,SUBF-CGDFSA,total_listening_energy_uj,1467290.084690,18999.799801,1501155.125263,5266.475814,50
random,SUBF-CGDFSA,total_transmission_energy_uj,578.401440,11.310273,597.638200,3.135048,50
random,SUBF-CGDFSA,total_bits,1145833.680000,22404.428190,1183353.500000,6210.190656,50
random,SUBF-CGDFSA,avg_tag_bits,228.435456,4.467308,235.875840,1.238274,50
random,SUBF-CGDFSA,avg_reader_bits,0.731280,0.045397,0.794420,0.012583,50
random,SUBF-CGDFSA,avg_total_bits,229.166736,4.480886,236.670700,1.242038,50
random,SUBF-CGDFSA,avg_query_efficiency,5000.000000,0.000000,5000.000000,0.000000,50
sequential,DQTA(k_max=3),total_protocol_time_ms,9358.746250,0.000000,9358.746250,0.000000,50
sequential,DQTA(k_max=3),throughput_tags_per_sec,534.259597,0.000000,534.259597,0.000000,50
sequential,DQTA(k_max=3),system_efficiency,0.466853,0.000000,0.466853,0.000000,50
sequential,DQTA(k_max=3),collision_slots,5707.000000,0.000000,5707.000000,0.000000,50
sequential,DQTA(k_max=3),idle_slots,3.000000,0.000000,3.000000,0.000000,50
sequential,DQTA(k_max=3),total_energy_uj,2342602.899500,0.000000,2342602.899500,0.000000,50
sequential,DQTA(k_max=3),total_listening_energy_uj,2341112.575500,0.000000,2341112.575500,0.000000,50
sequential,DQTA(k_max=3),total_transmission_energy_uj,1490.324000,0.000000,1490.324000,0.000000,50
sequential,DQTA(k_max=3),total_bits,958828.000000,0.000000,958828.000000,0.000000,50
sequential,DQTA(k_max=3),avg_tag_bits,56.977600,0.000000,56.977600,0.000000,50
sequential,DQTA(k_max=3),avg_reader_bits,134.788000,0.000000,134.788000,0.000000,50
sequential,DQTA(k_max=3),avg_total_bits,191.765600,0.000000,191.765600,0.000000,50
sequential,DQTA(k_max=3),avg_query_efficiency,0.876117,0.000000,0.876117,0.000000,50
sequential,DQTA(k_max=3),peak_stack_depth,25.000000,0.000000,25.000000,0.000000,50
sequential,DQTA(k_max=3),avg_tag_responses,4.996800,0.000000,4.996800,0.000000,50
sequential,DRCT,total_protocol_time_ms,9045.658750,0.000000,9045.658750,0.000000,50
sequential,DRCT,throughput_tags_per_sec,552.751341,0.000000,552.751341,0.000000,50
sequential,DRCT,system_efficiency,0.491352,0.000000,0.491352,0.000000,50
sequential,DRCT,collision_slots,5087.000000,0.000000,5087.000000,0.000000,50
sequential,DRCT,idle_slots,89.000000,0.000000,89.000000,0.000000,50
sequential,DRCT,total_energy_uj,2288241.023500,0.000000,2288241.023500,0.000000,50
sequential,DRCT,energy_per_tag_uj,457.648205,0.000000,457.648205,0.000000,50
sequential,DRCT,total_reader_tx_energy_uj,1273.510000,0.000000,1273.510000,0.000000,50
sequential,DRCT,total_tag_tx_energy_uj,960.197000,0.000000,960.197000,0.000000,50
sequential,DRCT,total_listening_energy_uj,2286007.316500,0.000000,2286007.316500,0.000000,50
sequential,DRCT,total_transmission_energy_uj,2233.707000,0.000000,2233.707000,0.000000,50
sequential,DRCT,total_bits,2557149.000000,0.000000,2557149.000000,0.000000,50
sequential,DRCT,avg_tag_bits,384.078800,0.000000,384.078800,0.000000,50
sequential,DRCT,avg_reader_bits,127.351000,0.000000,127.351000,0.000000,50
sequential,DRCT,avg_total_bits,511.429800,0.000000,511.429800,0.000000,50
sequential,DRCT,avg_query_efficiency,0.982898,0.000000,0.982898,0.000000,50
sequential,DRCT,peak_stack_depth,13.000000,0.000000,13.000000,0.000000,50
sequential,DRCT,avg_tag_responses,96.000000,0.000000,96.000000,0.000000,50
sequential,EAQ_CBB,total_protocol_time_ms,15000.705575,51.057094,15064.588563,14.152305,50
sequential,EAQ_CBB,throughput_tags_per_sec,333.321449,1.137642,335.773934,0.315338,50
sequential,EAQ_CBB,system_efficiency,0.525925,0.001774,0.529773,0.000492,50
sequential,EAQ_CBB,collision_slots,4507.160000,31.984920,4547.100000,8.865767,50
sequential,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,EAQ_CBB,total_energy_uj,3753292.646837,16413.924939,3777307.685038,4549.707871,50
sequential,EAQ_CBB,total_listening_energy_uj,3750989.542428,16407.893745,3774995.012337,4548.036109,50
sequential,EAQ_CBB,total_transmission_energy_uj,2303.104410,7.718454,2312.739875,2.139446,50
sequential,EAQ_CBB,total_bits,1248141.180000,4101.784956,1253354.900000,1136.956783,50
sequential,EAQ_CBB,avg_tag_bits,25.757060,0.099604,25.905740,0.027609,50
sequential,EAQ_CBB,avg_reader_bits,223.871176,0.756623,224.815140,0.209725,50
sequential,EAQ_CBB,avg_total_bits,249.628236,0.820357,250.670980,0.227391,50
sequential,EAQ_CBB,avg_query_efficiency,1.109401,0.007919,1.126634,0.002195,50
sequential,EAQ_CBB,peak_stack_depth,1229.220000,5.076115,1237.000000,1.407027,50
sequential,EAQ_CBB,avg_tag_responses,3.974960,0.015401,3.996220,0.004269,50
sequential,EMDT,total_protocol_time_ms,6983.165450,75.002048,7091.137625,20.789507,50
sequential,EMDT,throughput_tags_per_sec,716.088261,7.657723,726.325631,2.122612,50
sequential,EMDT,system_efficiency,0.516315,0.006458,0.525796,0.001790,50
sequential,EMDT,collision_slots,2928.460000,79.531590,3048.600000,22.045032,50
sequential,EMDT,idle_slots,1757.040000,57.848486,1847.250000,16.034782,50
sequential,EMDT,total_energy_uj,1746505.103025,22257.580630,1781188.230775,6169.486589,50
sequential,EMDT,total_listening_energy_uj,1745888.793825,22255.207453,1780569.979775,6168.828778,50
sequential,EMDT,total_transmission_energy_uj,616.309200,2.968612,620.759800,0.822857,50
sequential,EMDT,total_bits,848309.640000,1500.280229,850618.100000,415.856463,50
sequential,EMDT,avg_tag_bits,144.041344,0.055160,144.161600,0.015290,50
sequential,EMDT,avg_reader_bits,25.620584,0.297072,26.060100,0.082344,50
sequential,EMDT,avg_total_bits,169.661928,0.300056,170.123620,0.083171,50
sequential,EMDT,avg_query_efficiency,1.708606,0.046031,1.775259,0.012759,50
sequential,EMDT,peak_stack_depth,42.520000,1.014990,44.000000,0.281341,50
sequential,EMDT,avg_tag_responses,5.159856,0.037088,5.218390,0.010280,50
sequential,FHS_RAC,total_protocol_time_ms,10851.485000,0.000000,10851.485000,0.000000,50
sequential,FHS_RAC,throughput_tags_per_sec,460.766430,0.000000,460.766430,0.000000,50
sequential,FHS_RAC,system_efficiency,0.749738,0.000000,0.749738,0.000000,50
sequential,FHS_RAC,collision_slots,1668.000000,0.000000,1668.000000,0.000000,50
sequential,FHS_RAC,idle_slots,1.000000,0.000000,1.000000,0.000000,50
sequential,FHS_RAC,total_energy_uj,2715801.324000,0.000000,2715801.324000,0.000000,50
sequential,FHS_RAC,total_listening_energy_uj,2714194.825000,0.000000,2714194.825000,0.000000,50
sequential,FHS_RAC,total_transmission_energy_uj,1606.499000,0.000000,1606.499000,0.000000,50
sequential,FHS_RAC,total_bits,865816.000000,0.000000,865816.000000,0.000000,50
sequential,FHS_RAC,avg_tag_bits,16.684400,0.000000,16.684400,0.000000,50
sequential,FHS_RAC,avg_reader_bits,156.478800,0.000000,156.478800,0.000000,50
sequential,FHS_RAC,avg_total_bits,173.163200,0.000000,173.163200,0.000000,50
sequential,FHS_RAC,avg_query_efficiency,2.997602,0.000000,2.997602,0.000000,50
sequential,FHS_RAC,peak_stack_depth,20.000000,0.000000,20.000000,0.000000,50
sequential,FHS_RAC,avg_tag_responses,7.817600,0.000000,7.817600,0.000000,50
sequential,HLCT-Base,total_protocol_time_ms,7471.996250,0.000000,7471.996250,0.000000,50
sequential,HLCT-Base,throughput_tags_per_sec,669.165218,0.000000,669.165218,0.000000,50
sequential,HLCT-Base,system_efficiency,0.747496,0.000000,0.747496,0.000000,50
sequential,HLCT-Base,collision_slots,1682.000000,0.000000,1682.000000,0.000000,50
sequential,HLCT-Base,idle_slots,7.000000,0.000000,7.000000,0.000000,50
sequential,HLCT-Base,total_energy_uj,2069539.890250,0.000000,2069539.890250,0.000000,50
sequential,HLCT-Base,total_listening_energy_uj,2068577.816250,0.000000,2068577.816250,0.000000,50
sequential,HLCT-Base,total_transmission_energy_uj,962.074000,0.000000,962.074000,0.000000,50
sequential,HLCT-Base,total_bits,1005983.000000,0.000000,1005983.000000,0.000000,50
sequential,HLCT-Base,avg_tag_bits,139.985600,0.000000,139.985600,0.000000,50
sequential,HLCT-Base,avg_reader_bits,61.211000,0.000000,61.211000,0.000000,50
sequential,HLCT-Base,avg_total_bits,201.196600,0.000000,201.196600,0.000000,50
sequential,HLCT-Base,avg_query_efficiency,2.972652,0.000000,2.972652,0.000000,50
sequential,HLCT-Base,peak_stack_depth,1537.000000,0.000000,1537.000000,0.000000,50
sequential,HLCT-Base,ovg_trigger_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,fallback_invocation_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,fallback_invocation_ratio,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,prefix_stagnation_trigger_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,prefix_stag_score_trigger_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,repeated_pattern_trigger_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,ovg_success_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,post_ovg_singleton_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,ovg_fallback_avoid_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,ovg_rehash_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,ovg_width_up_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,ovg_width_down_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,ovg_no_singleton_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,inspect_collision_count,1.000000,0.000000,1.000000,0.000000,50
sequential,HLCT-Base,fcw_cache_created_count,1681.000000,0.000000,1681.000000,0.000000,50
sequential,HLCT-Base,fcw_cache_hit_count,1681.000000,0.000000,1681.000000,0.000000,50
sequential,HLCT-Base,fcw_cache_hit_ratio,1.000000,0.000000,1.000000,0.000000,50
sequential,HLCT-Base,fcw_fast_path_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,fcw_width_up_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,fcw_width_down_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,adaptive_cbit_r4_count,66.000000,0.000000,66.000000,0.000000,50
sequential,HLCT-Base,multibit_fallback_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,epc_verification_count,5000.000000,0.000000,5000.000000,0.000000,50
sequential,HLCT-Base,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
sequential,HLCT-Base,avg_tag_responses,5.998400,0.000000,5.998400,0.000000,50
sequential,HT_EEAC,total_protocol_time_ms,29765.030700,403.341838,30472.405500,111.800653,50
sequential,HT_EEAC,throughput_tags_per_sec,168.012295,2.254787,170.738727,0.624995,50
sequential,HT_EEAC,system_efficiency,0.084123,0.001251,0.085637,0.000347,50
sequential,HT_EEAC,collision_slots,50840.260000,854.915005,52281.400000,236.970349,50
sequential,HT_EEAC,idle_slots,3609.220000,132.587790,3812.650000,36.751460,50
sequential,HT_EEAC,total_energy_uj,9303743.462675,154064.399593,9540988.463150,42704.472823,50
sequential,HT_EEAC,total_listening_energy_uj,9300440.963475,154020.815923,9537607.528350,42692.392046,50
sequential,HT_EEAC,total_transmission_energy_uj,3302.499200,46.092286,3383.703200,12.776130,50
sequential,HT_EEAC,total_bits,2681332.720000,33250.764236,2739228.400000,9216.641621,50
sequential,HT_EEAC,avg_tag_bits,274.688832,2.735728,279.300480,0.758305,50
sequential,HT_EEAC,avg_reader_bits,261.577712,3.931436,268.545200,1.089739,50
sequential,HT_EEAC,avg_total_bits,536.266544,6.650153,547.845680,1.843328,50
sequential,HT_EEAC,avg_query_efficiency,0.098374,0.001635,0.100357,0.000453,50
sequential,HT_EEAC,avg_tag_responses,174.946144,8.497321,187.937380,2.355337,50
sequential,ICT,total_protocol_time_ms,15510.442500,0.000000,15510.442500,0.000000,50
sequential,ICT,throughput_tags_per_sec,322.363466,0.000000,322.363466,0.000000,50
sequential,ICT,system_efficiency,0.500050,0.000000,0.500050,0.000000,50
sequential,ICT,collision_slots,4999.000000,0.000000,4999.000000,0.000000,50
sequential,ICT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,ICT,total_energy_uj,3884918.099500,0.000000,3884918.099500,0.000000,50
sequential,ICT,total_listening_energy_uj,3882153.059500,0.000000,3882153.059500,0.000000,50
sequential,ICT,total_transmission_energy_uj,2765.040000,0.000000,2765.040000,0.000000,50
sequential,ICT,total_bits,2020674.000000,0.000000,2020674.000000,0.000000,50
sequential,ICT,avg_tag_bits,170.174400,0.000000,170.174400,0.000000,50
sequential,ICT,avg_reader_bits,233.960400,0.000000,233.960400,0.000000,50
sequential,ICT,avg_total_bits,404.134800,0.000000,404.134800,0.000000,50
sequential,ICT,avg_query_efficiency,1.000200,0.000000,1.000200,0.000000,50
sequential,ICT,peak_stack_depth,14.000000,0.000000,14.000000,0.000000,50
sequential,ICT,avg_tag_responses,13.632000,0.000000,13.632000,0.000000,50
sequential,LAPCT,total_protocol_time_ms,15472.440000,0.000000,15472.440000,0.000000,50
sequential,LAPCT,throughput_tags_per_sec,323.155236,0.000000,323.155236,0.000000,50
sequential,LAPCT,system_efficiency,0.498355,0.000000,0.498355,0.000000,50
sequential,LAPCT,collision_slots,5031.000000,0.000000,5031.000000,0.000000,50
sequential,LAPCT,idle_slots,2.000000,0.000000,2.000000,0.000000,50
sequential,LAPCT,total_energy_uj,3872834.501500,0.000000,3872834.501500,0.000000,50
sequential,LAPCT,total_listening_energy_uj,3870352.933500,0.000000,3870352.933500,0.000000,50
sequential,LAPCT,total_transmission_energy_uj,2481.568000,0.000000,2481.568000,0.000000,50
sequential,LAPCT,total_bits,1463342.000000,0.000000,1463342.000000,0.000000,50
sequential,LAPCT,avg_tag_bits,59.348800,0.000000,59.348800,0.000000,50
sequential,LAPCT,avg_reader_bits,233.319600,0.000000,233.319600,0.000000,50
sequential,LAPCT,avg_total_bits,292.668400,0.000000,292.668400,0.000000,50
sequential,LAPCT,avg_query_efficiency,0.993838,0.000000,0.993838,0.000000,50
sequential,LAPCT,peak_stack_depth,15.000000,0.000000,15.000000,0.000000,50
sequential,LAPCT,avg_tag_responses,10.814400,0.000000,10.814400,0.000000,50
sequential,NLHQT(n=1),total_protocol_time_ms,5219.538750,0.000000,5219.538750,0.000000,50
sequential,NLHQT(n=1),throughput_tags_per_sec,957.939052,0.000000,957.939052,0.000000,50
sequential,NLHQT(n=1),system_efficiency,0.333067,0.000000,0.333067,0.000000,50
sequential,NLHQT(n=1),collision_slots,10012.000000,0.000000,10012.000000,0.000000,50
sequential,NLHQT(n=1),idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,NLHQT(n=1),total_energy_uj,1306904.030000,0.000000,1306904.030000,0.000000,50
sequential,NLHQT(n=1),total_listening_energy_uj,1306116.032000,0.000000,1306116.032000,0.000000,50
sequential,NLHQT(n=1),total_transmission_energy_uj,787.998000,0.000000,787.998000,0.000000,50
sequential,NLHQT(n=1),total_bits,540249.000000,0.000000,540249.000000,0.000000,50
sequential,NLHQT(n=1),avg_tag_bits,39.000000,0.000000,39.000000,0.000000,50
sequential,NLHQT(n=1),avg_reader_bits,69.049800,0.000000,69.049800,0.000000,50
sequential,NLHQT(n=1),avg_total_bits,108.049800,0.000000,108.049800,0.000000,50
sequential,NLHQT(n=1),avg_query_efficiency,0.499401,0.000000,0.499401,0.000000,50
sequential,NLHQT(n=1),peak_stack_depth,14.000000,0.000000,14.000000,0.000000,50
sequential,NLHQT(n=1),avg_tag_responses,15.000000,0.000000,15.000000,0.000000,50
sequential,NLHQT(n=2),total_protocol_time_ms,4373.027500,0.000000,4373.027500,0.000000,50
sequential,NLHQT(n=2),throughput_tags_per_sec,1143.372641,0.000000,1143.372641,0.000000,50
sequential,NLHQT(n=2),system_efficiency,0.374841,0.000000,0.374841,0.000000,50
sequential,NLHQT(n=2),collision_slots,8339.000000,0.000000,8339.000000,0.000000,50
sequential,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,NLHQT(n=2),total_energy_uj,1094757.205000,0.000000,1094757.205000,0.000000,50
sequential,NLHQT(n=2),total_listening_energy_uj,1094078.783000,0.000000,1094078.783000,0.000000,50
sequential,NLHQT(n=2),total_transmission_energy_uj,678.422000,0.000000,678.422000,0.000000,50
sequential,NLHQT(n=2),total_bits,485461.000000,0.000000,485461.000000,0.000000,50
sequential,NLHQT(n=2),avg_tag_bits,39.000000,0.000000,39.000000,0.000000,50
sequential,NLHQT(n=2),avg_reader_bits,58.092200,0.000000,58.092200,0.000000,50
sequential,NLHQT(n=2),avg_total_bits,97.092200,0.000000,97.092200,0.000000,50
sequential,NLHQT(n=2),avg_query_efficiency,0.599592,0.000000,0.599592,0.000000,50
sequential,NLHQT(n=2),peak_stack_depth,19.000000,0.000000,19.000000,0.000000,50
sequential,NLHQT(n=2),avg_tag_responses,9.000000,0.000000,9.000000,0.000000,50
sequential,SD-CGQT,total_protocol_time_ms,5244.477500,0.000000,5244.477500,0.000000,50
sequential,SD-CGQT,throughput_tags_per_sec,953.383821,0.000000,953.383821,0.000000,50
sequential,SD-CGQT,system_efficiency,0.463914,0.000000,0.463914,0.000000,50
sequential,SD-CGQT,collision_slots,1805.000000,0.000000,1805.000000,0.000000,50
sequential,SD-CGQT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,SD-CGQT,total_energy_uj,1062782.470000,0.000000,1062782.470000,0.000000,50
sequential,SD-CGQT,total_listening_energy_uj,1061655.764000,0.000000,1061655.764000,0.000000,50
sequential,SD-CGQT,total_transmission_energy_uj,1126.706000,0.000000,1126.706000,0.000000,50
sequential,SD-CGQT,total_bits,1077046.000000,0.000000,1077046.000000,0.000000,50
sequential,SD-CGQT,avg_tag_bits,136.984800,0.000000,136.984800,0.000000,50
sequential,SD-CGQT,avg_reader_bits,78.424400,0.000000,78.424400,0.000000,50
sequential,SD-CGQT,avg_total_bits,215.409200,0.000000,215.409200,0.000000,50
sequential,SD-CGQT,avg_query_efficiency,2.770083,0.000000,2.770083,0.000000,50
sequential,SD-CGQT,avg_tag_responses,10.714400,0.000000,10.714400,0.000000,50
sequential,SGCT,total_protocol_time_ms,2561.390000,0.000000,2561.390000,0.000000,50
sequential,SGCT,throughput_tags_per_sec,1952.065090,0.000000,1952.065090,0.000000,50
sequential,SGCT,system_efficiency,0.940734,0.000000,0.940734,0.000000,50
sequential,SGCT,collision_slots,315.000000,0.000000,315.000000,0.000000,50
sequential,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,total_energy_uj,650615.203500,0.000000,650615.203500,0.000000,50
sequential,SGCT,total_listening_energy_uj,650227.415500,0.000000,650227.415500,0.000000,50
sequential,SGCT,total_transmission_energy_uj,387.788000,0.000000,387.788000,0.000000,50
sequential,SGCT,total_bits,317614.000000,0.000000,317614.000000,0.000000,50
sequential,SGCT,avg_tag_bits,32.992000,0.000000,32.992000,0.000000,50
sequential,SGCT,avg_reader_bits,30.530800,0.000000,30.530800,0.000000,50
sequential,SGCT,avg_total_bits,63.522800,0.000000,63.522800,0.000000,50
sequential,SGCT,avg_query_efficiency,15.873016,0.000000,15.873016,0.000000,50
sequential,SGCT,peak_stack_depth,164.000000,0.000000,164.000000,0.000000,50
sequential,SGCT,progressive_probe_count,158.000000,0.000000,158.000000,0.000000,50
sequential,SGCT,signature_grouping_trigger_count,157.000000,0.000000,157.000000,0.000000,50
sequential,SGCT,local_short_id_trigger_count,1.000000,0.000000,1.000000,0.000000,50
sequential,SGCT,signature_groups_pruned,99.000000,0.000000,99.000000,0.000000,50
sequential,SGCT,sparse_signature_groups,5149.000000,0.000000,5149.000000,0.000000,50
sequential,SGCT,signature_marker_bits,9992.000000,0.000000,9992.000000,0.000000,50
sequential,SGCT,signature_marker_tag_bits,9992.000000,0.000000,9992.000000,0.000000,50
sequential,SGCT,signature_non_idle_marker_count,5149.000000,0.000000,5149.000000,0.000000,50
sequential,SGCT,signature_collision_groups,157.000000,0.000000,157.000000,0.000000,50
sequential,SGCT,signature_singleton_groups,4992.000000,0.000000,4992.000000,0.000000,50
sequential,SGCT,low_d_fallback_count,1.000000,0.000000,1.000000,0.000000,50
sequential,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
sequential,SGCT,epc_verification_count,5000.000000,0.000000,5000.000000,0.000000,50
sequential,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
sequential,SGCT,avg_tag_responses,4.000000,0.000000,4.000000,0.000000,50
sequential,SUBF-CGDFSA,total_protocol_time_ms,5851.737700,75.576141,5954.517375,20.948637,50
