experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,TOTAL_TAGS
formal_main_scalability_uniform,DQTA(k_max=3),18,2431029977,3855777829,6000
formal_main_scalability_uniform,DQTA(k_max=3),18,2660736263,2125908139,7000
formal_main_scalability_uniform,DQTA(k_max=3),18,783415693,3422414905,8000
formal_main_scalability_uniform,DQTA(k_max=3),18,556464748,2698734061,9000
formal_main_scalability_uniform,DQTA(k_max=3),18,2102070205,2738412706,10000
formal_main_scalability_uniform,DQTA(k_max=3),19,514348663,1898266297,1000
formal_main_scalability_uniform,DQTA(k_max=3),19,93350636,602871556,2000
formal_main_scalability_uniform,DQTA(k_max=3),19,2107712588,3672621012,3000
formal_main_scalability_uniform,DQTA(k_max=3),19,921457352,3239621299,4000
formal_main_scalability_uniform,DQTA(k_max=3),19,45698536,3576172842,5000
formal_main_scalability_uniform,DQTA(k_max=3),19,3139283641,1190728407,6000
formal_main_scalability_uniform,DQTA(k_max=3),19,812280019,3570470659,7000
formal_main_scalability_uniform,DQTA(k_max=3),19,1013168749,200609404,8000
formal_main_scalability_uniform,DQTA(k_max=3),19,3916540019,2901583219,9000
formal_main_scalability_uniform,DQTA(k_max=3),19,3773529694,1389465288,10000
formal_main_scalability_uniform,DQTA(k_max=3),20,1811702449,1505564436,1000
formal_main_scalability_uniform,DQTA(k_max=3),20,625708093,3615544079,2000
formal_main_scalability_uniform,DQTA(k_max=3),20,4213660371,2106542166,3000
formal_main_scalability_uniform,DQTA(k_max=3),20,2669850163,2332111594,4000
formal_main_scalability_uniform,DQTA(k_max=3),20,1644228737,646405187,5000
formal_main_scalability_uniform,DQTA(k_max=3),20,3050810182,1024062831,6000
formal_main_scalability_uniform,DQTA(k_max=3),20,4013488752,1122538222,7000
formal_main_scalability_uniform,DQTA(k_max=3),20,4242027472,2357899183,8000
formal_main_scalability_uniform,DQTA(k_max=3),20,1940919326,3120503763,9000
formal_main_scalability_uniform,DQTA(k_max=3),20,2978707443,3515669044,10000
formal_main_scalability_uniform,DQTA(k_max=3),21,2113648712,2934105669,1000
formal_main_scalability_uniform,DQTA(k_max=3),21,2005497961,2654586434,2000
formal_main_scalability_uniform,DQTA(k_max=3),21,16588412,1954937953,3000
formal_main_scalability_uniform,DQTA(k_max=3),21,272605125,469649926,4000
formal_main_scalability_uniform,DQTA(k_max=3),21,4252232453,2791831447,5000
formal_main_scalability_uniform,DQTA(k_max=3),21,1311283330,3053937634,6000
formal_main_scalability_uniform,DQTA(k_max=3),21,575701517,171709586,7000
formal_main_scalability_uniform,DQTA(k_max=3),21,3712135642,3410795461,8000
formal_main_scalability_uniform,DQTA(k_max=3),21,418018801,3490888389,9000
formal_main_scalability_uniform,DQTA(k_max=3),21,852182443,761542572,10000
formal_main_scalability_uniform,DQTA(k_max=3),22,1155866124,336254109,1000
formal_main_scalability_uniform,DQTA(k_max=3),22,1761472814,3549494596,2000
formal_main_scalability_uniform,DQTA(k_max=3),22,1102134727,1003954608,3000
formal_main_scalability_uniform,DQTA(k_max=3),22,374809735,3184361348,4000
formal_main_scalability_uniform,DQTA(k_max=3),22,1770295171,134549171,5000
formal_main_scalability_uniform,DQTA(k_max=3),22,2617980297,143161614,6000
formal_main_scalability_uniform,DQTA(k_max=3),22,718440197,1444026858,7000
formal_main_scalability_uniform,DQTA(k_max=3),22,2408490105,667737468,8000
formal_main_scalability_uniform,DQTA(k_max=3),22,3655826331,3798602410,9000
formal_main_scalability_uniform,DQTA(k_max=3),22,245330962,1177214415,10000
formal_main_scalability_uniform,DQTA(k_max=3),23,765688299,3990933410,1000
formal_main_scalability_uniform,DQTA(k_max=3),23,3776030016,98947360,2000
formal_main_scalability_uniform,DQTA(k_max=3),23,1793995362,4012119398,3000
